;FR20003;FR20017;FR20038;FR20045;FR20026;FR20049;FR20019;FR20002;FR20037;FR20029;FR20033;FR20013;FR20020;FR20008;FR20030;FR20004;FR20048;FR20016;FR20031;FR20046;FR20061;FR20062;FR20063;FR20065;FR20069;FR20070;FR20071;FR20077;indicateur;moyenne;q1;mediane;q3;d10
23/07/2016;-1.0;2.0;-1.0;4.0;-1.0;0.0;2.0;-1.0;0.0;2.0;-1.0;31.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;2.0;-1.0;2.0;0.0;-1.0;58.0;34.0;4.0;-1.0;-1.0;16.06;0;1;0;0;0
24/07/2016;-1.0;1.0;-1.0;1.0;-1.0;0.0;0.0;-1.0;0.0;1.0;-1.0;22.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;2.0;-1.0;0.0;0.0;-1.0;37.0;16.0;2.0;-1.0;-1.0;10.5;0;0;0;0;0
25/07/2016;-1.0;3.0;-1.0;3.0;-1.0;0.0;0.0;-1.0;2.0;2.0;-1.0;56.0;-1.0;-1.0;-1.0;1.0;2.0;-1.0;3.0;-1.0;2.0;1.0;-1.0;30.0;46.0;6.0;-1.0;-1.0;10.12;0;0;0;0;0
26/07/2016;-1.0;4.0;-1.0;4.0;-1.0;0.0;0.0;-1.0;1.0;7.0;-1.0;59.0;-1.0;-1.0;-1.0;2.0;1.0;-1.0;6.0;1.0;4.0;2.0;-1.0;32.0;51.0;8.0;-1.0;-1.0;11.55;0;0;0;0;0
27/07/2016;-1.0;3.0;-1.0;4.0;-1.0;0.0;1.0;-1.0;1.0;2.0;-1.0;55.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;3.0;1.0;2.0;1.0;-1.0;42.0;48.0;7.0;-1.0;-1.0;11.84;0;1;0;0;0
28/07/2016;-1.0;7.0;-1.0;9.0;-1.0;0.0;6.0;-1.0;2.0;5.0;-1.0;71.0;-1.0;-1.0;-1.0;2.0;2.0;-1.0;3.0;2.0;4.0;1.0;-1.0;58.0;68.0;7.0;-1.0;-1.0;16.77;0;1;0;0;0
29/07/2016;-1.0;5.0;-1.0;9.0;-1.0;0.0;12.0;-1.0;2.0;7.0;-1.0;69.0;-1.0;-1.0;-1.0;3.0;2.0;-1.0;5.0;2.0;6.0;3.0;-1.0;66.0;79.0;7.0;-1.0;-1.0;19.18;0;1;0;0;0
30/07/2016;-1.0;2.0;-1.0;5.0;-1.0;0.0;12.0;-1.0;2.0;2.0;-1.0;25.0;-1.0;-1.0;-1.0;2.0;1.0;-1.0;1.0;4.0;3.0;1.0;-1.0;49.0;33.0;4.0;-1.0;-1.0;12.32;0;1;0;0;0
31/07/2016;-1.0;1.0;-1.0;2.0;-1.0;0.0;4.0;-1.0;0.0;1.0;-1.0;26.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;1.0;1.0;0.0;0.0;-1.0;35.0;17.0;2.0;-1.0;-1.0;9.56;0;0;0;0;0
01/08/2016;-1.0;3.0;-1.0;9.0;-1.0;0.0;1.0;-1.0;1.0;5.0;-1.0;54.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;4.0;1.0;3.0;1.0;-1.0;31.0;48.0;7.0;-1.0;-1.0;10.19;0;0;0;0;0
02/08/2016;-1.0;4.0;-1.0;9.0;-1.0;0.0;14.0;-1.0;2.0;3.0;-1.0;52.0;-1.0;-1.0;-1.0;4.0;1.0;-1.0;4.0;5.0;5.0;4.0;-1.0;72.0;59.0;8.0;-1.0;-1.0;19.64;0;1;1;0;0
03/08/2016;-1.0;2.0;-1.0;8.0;-1.0;0.0;7.0;-1.0;1.0;4.0;-1.0;49.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;4.0;2.0;3.0;2.0;-1.0;64.0;60.0;6.0;-1.0;-1.0;16.55;0;1;0;0;0
04/08/2016;-1.0;6.0;-1.0;4.0;-1.0;0.0;12.0;-1.0;4.0;4.0;-1.0;53.0;-1.0;-1.0;-1.0;5.0;1.0;-1.0;4.0;4.0;4.0;6.0;-1.0;57.0;60.0;9.0;-1.0;-1.0;18.02;0;1;0;0;0
05/08/2016;-1.0;2.0;-1.0;6.0;-1.0;0.0;2.0;-1.0;0.0;3.0;-1.0;41.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;5.0;1.0;1.0;1.0;-1.0;41.0;56.0;8.0;-1.0;-1.0;12.13;0;1;0;0;0
06/08/2016;-1.0;1.0;-1.0;3.0;-1.0;0.0;1.0;-1.0;1.0;3.0;-1.0;27.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;2.0;1.0;3.0;0.0;-1.0;13.0;19.0;4.0;-1.0;-1.0;5.29;0;0;0;0;0
07/08/2016;-1.0;1.0;-1.0;2.0;-1.0;0.0;0.0;-1.0;0.0;2.0;-1.0;23.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;1.0;1.0;0.0;0.0;-1.0;13.0;15.0;2.0;-1.0;-1.0;4.88;0;0;0;0;0
08/08/2016;-1.0;8.0;-1.0;6.0;-1.0;0.0;11.0;-1.0;3.0;3.0;-1.0;53.0;-1.0;-1.0;-1.0;8.0;3.0;-1.0;5.0;3.0;5.0;5.0;-1.0;64.0;54.0;10.0;-1.0;-1.0;19.73;0;1;1;0;0
09/08/2016;-1.0;1.0;-1.0;3.0;-1.0;0.0;1.0;-1.0;0.0;2.0;-1.0;31.0;-1.0;-1.0;-1.0;2.0;1.0;-1.0;2.0;1.0;1.0;0.0;-1.0;17.0;29.0;3.0;-1.0;-1.0;6.69;0;0;0;0;0
10/08/2016;-1.0;2.0;-1.0;3.0;-1.0;0.0;0.0;-1.0;0.0;3.0;-1.0;33.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;2.0;1.0;1.0;0.0;-1.0;13.0;27.0;3.0;-1.0;-1.0;6.05;0;0;0;0;0
11/08/2016;-1.0;2.0;-1.0;4.0;-1.0;0.0;0.0;-1.0;0.0;1.0;-1.0;35.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;3.0;1.0;1.0;0.0;-1.0;16.0;36.0;3.0;-1.0;-1.0;7.31;0;0;0;0;0
12/08/2016;-1.0;4.0;-1.0;7.0;-1.0;0.0;6.0;-1.0;1.0;4.0;-1.0;46.0;-1.0;-1.0;-1.0;2.0;2.0;-1.0;5.0;3.0;3.0;3.0;-1.0;40.0;60.0;6.0;-1.0;-1.0;12.91;0;1;0;0;0
13/08/2016;-1.0;2.0;-1.0;3.0;-1.0;0.0;8.0;-1.0;4.0;2.0;-1.0;37.0;-1.0;-1.0;-1.0;3.0;1.0;-1.0;2.0;4.0;3.0;3.0;-1.0;41.0;44.0;5.0;-1.0;-1.0;12.01;0;1;0;0;0
14/08/2016;-1.0;1.0;-1.0;0.0;-1.0;0.0;7.0;-1.0;0.0;1.0;-1.0;27.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;0.0;1.0;1.0;0.0;-1.0;44.0;26.0;2.0;-1.0;-1.0;12.37;0;1;0;0;0
15/08/2016;-1.0;1.0;-1.0;1.0;-1.0;0.0;6.0;-1.0;0.0;1.0;-1.0;21.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;0.0;1.0;1.0;0.0;-1.0;28.0;13.0;1.0;-1.0;-1.0;7.7;0;0;0;0;0
16/08/2016;-1.0;2.0;-1.0;0.0;-1.0;0.0;10.0;-1.0;1.0;0.0;-1.0;39.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;0.0;1.0;3.0;1.0;-1.0;64.0;27.0;4.0;-1.0;-1.0;14.65;0;1;0;0;0
17/08/2016;-1.0;2.0;-1.0;1.0;-1.0;0.0;11.0;-1.0;0.0;1.0;-1.0;34.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;1.0;1.0;3.0;1.0;-1.0;48.0;8.0;4.0;-1.0;-1.0;10.84;0;0;0;0;0
18/08/2016;-1.0;3.0;-1.0;3.0;-1.0;0.0;11.0;-1.0;2.0;1.0;-1.0;41.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;2.0;1.0;1.0;1.0;-1.0;35.0;36.0;4.0;-1.0;-1.0;10.16;0;0;0;0;0
19/08/2016;-1.0;-1.0;-1.0;5.0;-1.0;0.0;8.0;-1.0;2.0;3.0;-1.0;52.0;-1.0;-1.0;-1.0;3.0;1.0;-1.0;5.0;2.0;5.0;3.0;-1.0;61.0;59.0;5.0;-1.0;-1.0;19.14;0;1;0;0;0
20/08/2016;-1.0;3.0;-1.0;4.0;-1.0;0.0;12.0;-1.0;2.0;2.0;-1.0;40.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;3.0;2.0;4.0;0.0;-1.0;22.0;48.0;4.0;-1.0;-1.0;10.22;0;0;0;0;0
21/08/2016;-1.0;2.0;-1.0;5.0;-1.0;0.0;2.0;-1.0;1.0;3.0;-1.0;27.0;-1.0;-1.0;-1.0;2.0;1.0;-1.0;3.0;2.0;1.0;1.0;-1.0;22.0;31.0;2.0;-1.0;-1.0;6.74;0;0;0;0;0
22/08/2016;-1.0;3.0;-1.0;7.0;-1.0;0.0;2.0;-1.0;3.0;6.0;-1.0;48.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;4.0;1.0;3.0;1.0;-1.0;15.0;42.0;7.0;-1.0;-1.0;7.2;0;0;0;0;0
23/08/2016;-1.0;8.0;-1.0;14.0;-1.0;0.0;23.0;-1.0;4.0;4.0;-1.0;51.0;-1.0;-1.0;-1.0;5.0;3.0;-1.0;5.0;5.0;5.0;5.0;-1.0;64.0;68.0;13.0;-1.0;-1.0;21.08;0;1;1;0;0
24/08/2016;-1.0;9.0;-1.0;10.0;-1.0;0.0;29.0;-1.0;5.0;3.0;-1.0;44.0;-1.0;-1.0;-1.0;3.0;4.0;-1.0;2.0;6.0;4.0;4.0;-1.0;80.0;61.0;17.0;-1.0;-1.0;24.06;0;1;1;0;0
25/08/2016;-1.0;3.0;-1.0;2.0;-1.0;0.0;19.0;-1.0;1.0;1.0;-1.0;43.0;-1.0;-1.0;-1.0;3.0;1.0;-1.0;1.0;3.0;4.0;0.0;-1.0;64.0;51.0;4.0;-1.0;-1.0;19.66;0;1;1;0;0
26/08/2016;-1.0;10.0;-1.0;6.0;-1.0;0.0;25.0;-1.0;1.0;5.0;-1.0;43.0;-1.0;-1.0;-1.0;3.0;0.0;-1.0;1.0;3.0;4.0;2.0;-1.0;56.0;68.0;8.0;-1.0;-1.0;18.34;0;1;0;0;0
27/08/2016;-1.0;1.0;-1.0;5.0;-1.0;0.0;8.0;-1.0;0.0;0.0;-1.0;17.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;0.0;1.0;2.0;1.0;-1.0;53.0;19.0;1.0;-1.0;-1.0;11.31;0;0;0;0;0
28/08/2016;-1.0;1.0;-1.0;4.0;-1.0;0.0;3.0;-1.0;0.0;0.0;-1.0;23.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;1.0;1.0;0.0;0.0;-1.0;41.0;21.0;2.0;-1.0;-1.0;11.04;0;0;0;0;0
29/08/2016;-1.0;3.0;-1.0;4.0;-1.0;0.0;2.0;-1.0;0.0;2.0;-1.0;47.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;3.0;1.0;2.0;2.0;-1.0;30.0;60.0;7.0;-1.0;-1.0;10.79;0;0;0;0;0
30/08/2016;-1.0;2.0;-1.0;4.0;-1.0;0.0;4.0;-1.0;0.0;2.0;-1.0;47.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;3.0;1.0;1.0;3.0;-1.0;15.0;60.0;7.0;-1.0;-1.0;9.61;0;0;0;0;0
31/08/2016;-1.0;7.0;-1.0;9.0;-1.0;0.0;28.0;-1.0;7.0;6.0;-1.0;61.0;-1.0;-1.0;-1.0;-1.0;4.0;-1.0;5.0;4.0;4.0;9.0;-1.0;60.0;79.0;11.0;-1.0;-1.0;24.7;0;1;1;0;0
01/09/2016;-1.0;6.0;-1.0;6.0;-1.0;0.0;1.0;-1.0;0.0;5.0;-1.0;52.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;3.0;1.0;3.0;1.0;-1.0;22.0;52.0;6.0;-1.0;-1.0;10.65;0;0;0;0;0
02/09/2016;-1.0;9.0;-1.0;9.0;-1.0;0.0;5.0;-1.0;2.0;4.0;-1.0;58.0;-1.0;-1.0;-1.0;3.0;2.0;-1.0;5.0;1.0;3.0;1.0;-1.0;25.0;82.0;11.0;-1.0;-1.0;12.92;0;1;0;0;0
03/09/2016;-1.0;7.0;-1.0;3.0;-1.0;0.0;18.0;-1.0;1.0;3.0;-1.0;39.0;-1.0;-1.0;-1.0;3.0;1.0;-1.0;2.0;4.0;2.0;3.0;-1.0;42.0;63.0;7.0;-1.0;-1.0;14.79;0;1;0;0;0
04/09/2016;-1.0;1.0;-1.0;2.0;-1.0;0.0;7.0;-1.0;0.0;0.0;-1.0;30.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;1.0;1.0;1.0;1.0;-1.0;34.0;33.0;2.0;-1.0;-1.0;8.97;0;0;0;0;0
05/09/2016;-1.0;9.0;-1.0;11.0;-1.0;0.0;19.0;-1.0;3.0;5.0;-1.0;49.0;-1.0;-1.0;-1.0;5.0;3.0;-1.0;8.0;3.0;10.0;9.0;-1.0;46.0;84.0;12.0;-1.0;-1.0;19.31;0;1;0;0;0
06/09/2016;-1.0;-1.0;-1.0;4.0;-1.0;-1.0;0.0;-1.0;0.0;4.0;-1.0;42.0;-1.0;-1.0;-1.0;1.0;2.0;-1.0;3.0;1.0;2.0;2.0;-1.0;13.0;-1.0;6.0;-1.0;-1.0;5.4;0;0;0;0;0
07/09/2016;-1.0;-1.0;-1.0;6.0;-1.0;-1.0;30.0;-1.0;4.0;5.0;-1.0;39.0;-1.0;-1.0;-1.0;5.0;1.0;-1.0;3.0;5.0;7.0;6.0;-1.0;49.0;45.0;10.0;-1.0;-1.0;19.26;0;1;0;0;0
08/09/2016;-1.0;4.0;-1.0;3.0;-1.0;0.0;11.0;-1.0;0.0;0.0;-1.0;55.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;1.0;5.0;3.0;5.0;-1.0;35.0;52.0;7.0;-1.0;-1.0;12.49;0;1;0;0;0
09/09/2016;-1.0;4.0;-1.0;4.0;-1.0;0.0;1.0;-1.0;0.0;2.0;-1.0;54.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;4.0;1.0;2.0;3.0;-1.0;15.0;68.0;9.0;-1.0;-1.0;9.1;0;0;0;0;0
10/09/2016;-1.0;3.0;-1.0;8.0;-1.0;0.0;4.0;-1.0;1.0;2.0;-1.0;36.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;4.0;2.0;1.0;1.0;-1.0;31.0;56.0;5.0;-1.0;-1.0;10.34;0;0;0;0;0
11/09/2016;-1.0;1.0;-1.0;2.0;-1.0;0.0;4.0;-1.0;0.0;1.0;-1.0;28.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;2.0;1.0;1.0;0.0;-1.0;18.0;34.0;2.0;-1.0;-1.0;6.95;0;0;0;0;0
12/09/2016;-1.0;6.0;-1.0;4.0;-1.0;0.0;26.0;-1.0;7.0;2.0;-1.0;40.0;-1.0;-1.0;-1.0;4.0;1.0;-1.0;1.0;3.0;6.0;5.0;-1.0;40.0;47.0;6.0;-1.0;-1.0;14.27;0;1;0;0;0
13/09/2016;-1.0;4.0;-1.0;1.0;-1.0;0.0;17.0;-1.0;0.0;1.0;-1.0;32.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;0.0;1.0;5.0;1.0;-1.0;46.0;26.0;5.0;-1.0;-1.0;12.29;0;1;0;0;0
14/09/2016;-1.0;4.0;-1.0;2.0;-1.0;0.0;33.0;-1.0;0.0;1.0;-1.0;65.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;2.0;2.0;3.0;3.0;-1.0;85.0;66.0;8.0;-1.0;-1.0;22.6;0;1;1;0;0
15/09/2016;-1.0;5.0;-1.0;4.0;-1.0;0.0;32.0;-1.0;2.0;1.0;-1.0;49.0;-1.0;-1.0;-1.0;3.0;0.0;-1.0;2.0;2.0;3.0;4.0;-1.0;87.0;38.0;7.0;-1.0;-1.0;21.79;0;1;1;0;0
16/09/2016;-1.0;8.0;-1.0;9.0;-1.0;0.0;41.0;-1.0;5.0;7.0;-1.0;63.0;-1.0;-1.0;-1.0;5.0;1.0;-1.0;4.0;4.0;18.0;7.0;-1.0;37.0;42.0;16.0;-1.0;-1.0;17.07;0;1;0;0;0
17/09/2016;-1.0;2.0;-1.0;5.0;-1.0;0.0;4.0;-1.0;0.0;2.0;-1.0;33.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;4.0;1.0;2.0;1.0;-1.0;25.0;34.0;6.0;-1.0;-1.0;8.21;0;0;0;0;0
18/09/2016;-1.0;1.0;-1.0;5.0;-1.0;0.0;9.0;-1.0;1.0;1.0;-1.0;24.0;-1.0;-1.0;-1.0;2.0;0.0;-1.0;3.0;1.0;1.0;1.0;-1.0;22.0;22.0;4.0;-1.0;-1.0;6.79;0;0;0;0;0
19/09/2016;-1.0;8.0;-1.0;4.0;-1.0;0.0;7.0;-1.0;2.0;3.0;-1.0;57.0;-1.0;-1.0;-1.0;3.0;0.0;-1.0;5.0;1.0;4.0;1.0;-1.0;24.0;59.0;9.0;-1.0;-1.0;11.2;0;0;0;0;0
20/09/2016;-1.0;6.0;-1.0;8.0;-1.0;0.0;1.0;-1.0;5.0;5.0;-1.0;58.0;-1.0;-1.0;-1.0;5.0;0.0;-1.0;5.0;1.0;8.0;2.0;-1.0;33.0;80.0;10.0;-1.0;-1.0;13.9;0;1;0;0;0
21/09/2016;-1.0;12.0;-1.0;-1.0;-1.0;0.0;12.0;-1.0;4.0;15.0;-1.0;63.0;-1.0;-1.0;-1.0;5.0;8.0;-1.0;12.0;11.0;8.0;6.0;-1.0;21.0;101.0;16.0;-1.0;-1.0;16.44;0;1;0;0;0
22/09/2016;-1.0;17.0;-1.0;-1.0;-1.0;0.0;23.0;-1.0;4.0;12.0;-1.0;73.0;-1.0;-1.0;-1.0;17.0;4.0;-1.0;13.0;8.0;10.0;12.0;-1.0;69.0;107.0;26.0;-1.0;-1.0;31.16;1;1;1;0;0
23/09/2016;-1.0;22.0;-1.0;16.0;-1.0;0.0;32.0;-1.0;11.0;13.0;-1.0;81.0;-1.0;-1.0;-1.0;17.0;3.0;-1.0;11.0;11.0;7.0;18.0;-1.0;72.0;108.0;28.0;-1.0;-1.0;34.36;1;1;1;0;0
24/09/2016;-1.0;5.0;-1.0;4.0;-1.0;0.0;35.0;-1.0;4.0;4.0;-1.0;44.0;-1.0;-1.0;-1.0;5.0;1.0;-1.0;3.0;7.0;7.0;4.0;-1.0;36.0;66.0;9.0;-1.0;-1.0;15.41;0;1;0;0;0
25/09/2016;-1.0;0.0;-1.0;0.0;-1.0;0.0;8.0;-1.0;0.0;0.0;-1.0;18.0;-1.0;-1.0;-1.0;1.0;0.0;-1.0;0.0;0.0;1.0;0.0;-1.0;34.0;16.0;2.0;-1.0;-1.0;12.09;0;1;0;0;0
26/09/2016;-1.0;6.0;-1.0;7.0;-1.0;0.0;4.0;-1.0;1.0;5.0;-1.0;62.0;-1.0;-1.0;-1.0;5.0;0.0;-1.0;7.0;2.0;5.0;3.0;-1.0;-1.0;90.0;16.0;-1.0;-1.0;12.17;0;1;0;0;0
27/09/2016;-1.0;11.0;-1.0;22.0;-1.0;0.0;13.0;-1.0;6.0;12.0;-1.0;68.0;-1.0;-1.0;-1.0;7.0;1.0;-1.0;11.0;8.0;13.0;5.0;-1.0;-1.0;82.0;17.0;-1.0;-1.0;14.67;0;1;0;0;0
28/09/2016;-1.0;42.0;-1.0;20.0;-1.0;0.0;52.0;-1.0;6.0;18.0;-1.0;88.0;-1.0;-1.0;-1.0;21.0;6.0;-1.0;20.0;17.0;11.0;20.0;-1.0;53.0;151.0;46.0;-1.0;-1.0;41.98;1;1;1;1;0
29/09/2016;-1.0;12.0;-1.0;9.0;-1.0;0.0;35.0;-1.0;14.0;13.0;-1.0;47.0;-1.0;-1.0;-1.0;-1.0;6.0;-1.0;4.0;16.0;13.0;8.0;-1.0;83.0;62.0;19.0;-1.0;-1.0;31.69;1;1;1;0;0
30/09/2016;-1.0;3.0;-1.0;2.0;-1.0;0.0;13.0;-1.0;0.0;0.0;-1.0;28.0;-1.0;-1.0;-1.0;3.0;0.0;-1.0;0.0;3.0;5.0;2.0;-1.0;61.0;6.0;7.0;-1.0;-1.0;14.27;0;1;0;0;0
01/10/2016;-1.0;2.0;-1.0;1.0;-1.0;0.0;30.0;-1.0;0.0;0.0;-1.0;38.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0;1.0;3.0;1.0;-1.0;31.0;28.0;12.0;-1.0;-1.0;13.2;0;1;0;0;0
02/10/2016;-1.0;3.0;-1.0;5.0;-1.0;0.0;8.0;-1.0;1.0;1.0;-1.0;41.0;-1.0;-1.0;-1.0;-1.0;0.0;-1.0;5.0;2.0;2.0;2.0;-1.0;28.0;53.0;8.0;-1.0;-1.0;12.34;0;1;0;0;0
03/10/2016;-1.0;6.0;-1.0;15.0;-1.0;0.0;1.0;-1.0;8.0;8.0;-1.0;58.0;-1.0;-1.0;-1.0;6.0;4.0;-1.0;10.0;1.0;9.0;2.0;-1.0;12.0;72.0;14.0;-1.0;-1.0;10.85;0;0;0;0;0
04/10/2016;-1.0;8.0;-1.0;25.0;-1.0;0.0;5.0;-1.0;6.0;15.0;-1.0;71.0;-1.0;-1.0;-1.0;8.0;7.0;-1.0;10.0;2.0;8.0;5.0;-1.0;29.0;106.0;12.0;-1.0;-1.0;16.58;0;1;0;0;0
05/10/2016;-1.0;28.0;-1.0;27.0;-1.0;1.0;38.0;-1.0;14.0;19.0;-1.0;79.0;-1.0;-1.0;-1.0;18.0;10.0;-1.0;27.0;13.0;13.0;19.0;-1.0;70.0;128.0;32.0;-1.0;-1.0;37.63;1;1;1;1;0
06/10/2016;-1.0;11.0;-1.0;23.0;-1.0;0.0;17.0;-1.0;5.0;9.0;-1.0;87.0;-1.0;-1.0;-1.0;11.0;4.0;-1.0;12.0;10.0;8.0;6.0;-1.0;49.0;110.0;17.0;-1.0;-1.0;22.98;0;1;1;0;0
07/10/2016;-1.0;25.0;-1.0;42.0;-1.0;1.0;33.0;-1.0;15.0;24.0;-1.0;90.0;-1.0;-1.0;-1.0;18.0;17.0;-1.0;33.0;26.0;34.0;12.0;-1.0;51.0;140.0;35.0;-1.0;-1.0;34.15;1;1;1;0;0
08/10/2016;-1.0;9.0;-1.0;21.0;-1.0;0.0;11.0;-1.0;3.0;11.0;-1.0;43.0;-1.0;-1.0;-1.0;5.0;3.0;-1.0;14.0;10.0;11.0;5.0;-1.0;38.0;68.0;15.0;-1.0;-1.0;16.8;0;1;0;0;0
09/10/2016;-1.0;3.0;-1.0;2.0;-1.0;0.0;2.0;-1.0;0.0;2.0;-1.0;38.0;-1.0;-1.0;-1.0;3.0;0.0;-1.0;5.0;1.0;6.0;1.0;-1.0;19.0;42.0;7.0;-1.0;-1.0;8.05;0;0;0;0;0
10/10/2016;-1.0;9.0;-1.0;7.0;-1.0;0.0;3.0;-1.0;6.0;8.0;-1.0;81.0;-1.0;-1.0;-1.0;5.0;1.0;-1.0;10.0;1.0;17.0;3.0;-1.0;42.0;97.0;13.0;-1.0;-1.0;17.75;0;1;0;0;0
11/10/2016;-1.0;6.0;-1.0;9.0;-1.0;0.0;2.0;-1.0;7.0;6.0;-1.0;61.0;-1.0;-1.0;-1.0;4.0;1.0;-1.0;7.0;2.0;17.0;4.0;-1.0;37.0;79.0;13.0;-1.0;-1.0;15.4;0;1;0;0;0
12/10/2016;-1.0;34.0;-1.0;26.0;-1.0;1.0;30.0;-1.0;17.0;29.0;-1.0;106.0;-1.0;-1.0;-1.0;20.0;16.0;-1.0;33.0;14.0;16.0;12.0;-1.0;84.0;155.0;25.0;-1.0;-1.0;40.12;1;1;1;1;0
13/10/2016;-1.0;30.0;-1.0;24.0;-1.0;1.0;20.0;-1.0;15.0;26.0;-1.0;108.0;-1.0;-1.0;-1.0;26.0;3.0;-1.0;30.0;12.0;22.0;11.0;-1.0;89.0;184.0;35.0;-1.0;-1.0;43.77;1;1;1;1;0
14/10/2016;-1.0;38.0;-1.0;21.0;-1.0;1.0;90.0;-1.0;19.0;30.0;-1.0;135.0;-1.0;-1.0;-1.0;26.0;3.0;-1.0;47.0;21.0;40.0;35.0;-1.0;78.0;148.0;54.0;-1.0;-1.0;52.81;1;1;1;1;0
15/10/2016;-1.0;22.0;-1.0;11.0;-1.0;1.0;35.0;-1.0;7.0;15.0;-1.0;49.0;-1.0;-1.0;-1.0;13.0;1.0;-1.0;12.0;7.0;20.0;11.0;-1.0;55.0;80.0;26.0;-1.0;-1.0;28.0;0;1;1;0;0
16/10/2016;-1.0;13.0;-1.0;8.0;-1.0;0.0;37.0;-1.0;1.0;8.0;-1.0;28.0;-1.0;-1.0;-1.0;8.0;1.0;-1.0;8.0;10.0;-1.0;6.0;-1.0;61.0;47.0;24.0;-1.0;-1.0;23.89;0;1;1;0;0
17/10/2016;-1.0;41.0;-1.0;6.0;-1.0;0.0;53.0;-1.0;11.0;11.0;-1.0;110.0;-1.0;-1.0;-1.0;27.0;2.0;-1.0;24.0;13.0;-1.0;26.0;-1.0;103.0;141.0;37.0;-1.0;-1.0;50.81;1;1;1;1;0
18/10/2016;-1.0;11.0;-1.0;29.0;-1.0;0.0;17.0;-1.0;10.0;23.0;-1.0;90.0;-1.0;-1.0;-1.0;7.0;5.0;-1.0;17.0;-1.0;-1.0;6.0;-1.0;75.0;136.0;17.0;-1.0;-1.0;28.69;0;1;1;0;0
19/10/2016;-1.0;11.0;-1.0;32.0;-1.0;0.0;37.0;-1.0;13.0;23.0;-1.0;61.0;-1.0;-1.0;-1.0;6.0;14.0;-1.0;19.0;-1.0;-1.0;8.0;-1.0;84.0;130.0;22.0;-1.0;-1.0;32.02;1;1;1;0;0
20/10/2016;-1.0;5.0;-1.0;11.0;-1.0;0.0;4.0;-1.0;7.0;7.0;-1.0;58.0;-1.0;-1.0;-1.0;-1.0;9.0;-1.0;7.0;-1.0;-1.0;2.0;-1.0;38.0;79.0;15.0;-1.0;-1.0;18.23;0;1;0;0;0
21/10/2016;-1.0;33.0;-1.0;41.0;-1.0;0.0;47.0;-1.0;24.0;24.0;-1.0;113.0;-1.0;-1.0;-1.0;-1.0;11.0;-1.0;32.0;-1.0;29.0;28.0;-1.0;81.0;158.0;41.0;-1.0;-1.0;52.25;1;1;1;1;0
22/10/2016;-1.0;22.0;-1.0;24.0;-1.0;0.0;31.0;-1.0;12.0;18.0;-1.0;59.0;-1.0;-1.0;-1.0;16.0;2.0;-1.0;24.0;10.0;17.0;15.0;-1.0;48.0;100.0;24.0;-1.0;-1.0;28.64;0;1;1;0;0
23/10/2016;-1.0;14.0;-1.0;9.0;-1.0;1.0;24.0;-1.0;6.0;9.0;-1.0;38.0;-1.0;-1.0;-1.0;9.0;0.0;-1.0;12.0;-1.0;12.0;7.0;-1.0;28.0;49.0;14.0;-1.0;-1.0;16.57;0;1;0;0;0
24/10/2016;-1.0;3.0;-1.0;4.0;-1.0;0.0;29.0;-1.0;0.0;2.0;-1.0;28.0;-1.0;-1.0;-1.0;2.0;3.0;-1.0;1.0;3.0;10.0;3.0;-1.0;121.0;41.0;12.0;-1.0;-1.0;27.84;0;1;1;0;0
25/10/2016;-1.0;20.0;-1.0;25.0;-1.0;1.0;30.0;-1.0;8.0;-1.0;-1.0;105.0;-1.0;-1.0;-1.0;10.0;3.0;-1.0;23.0;5.0;9.0;-1.0;-1.0;78.0;134.0;25.0;-1.0;-1.0;38.11;1;1;1;1;0
