;FR20038;FR20061;FR20029;FR20013;FR20031;FR20019;FR20037;FR20046;FR20045;FR20062;FR20063;FR20048;FR20017;FR20065;FR20069;FR20070;FR20071;FR20077;indicateur;moyenne;q1;mediane;q3;d10;seuil_oms
25/08/2016;-1.0;23.0;18.0;24.0;18.0;21.0;16.4;20.1;16.0;18.0;-1.0;25.0;21.0;33.0;29.0;21.0;-1.0;-1.0;23.43;0;1;1;0;0;0
26/08/2016;-1.0;23.0;21.0;28.0;20.0;27.0;20.4;22.0;18.0;23.0;-1.0;18.0;25.0;34.0;30.0;26.0;-1.0;-1.0;25.66;1;1;1;0;0;0
27/08/2016;-1.0;22.0;23.0;23.0;21.0;23.0;20.0;20.9;21.0;23.0;-1.0;20.0;25.0;36.0;24.0;25.0;-1.0;-1.0;25.4;1;1;1;0;0;0
28/08/2016;-1.0;17.0;18.0;18.0;17.0;18.0;18.0;18.2;17.0;18.0;-1.0;18.0;19.0;25.0;22.0;20.0;-1.0;-1.0;19.78;0;1;0;0;0;0
29/08/2016;-1.0;13.0;16.0;23.0;14.0;16.0;11.9;11.5;15.0;13.0;-1.0;14.0;17.0;15.0;23.0;16.0;-1.0;-1.0;14.05;0;0;0;0;0;0
30/08/2016;-1.0;16.0;18.0;27.0;16.0;13.0;16.0;13.4;17.0;17.0;-1.0;15.0;19.0;18.0;26.0;21.0;-1.0;-1.0;17.22;0;1;0;0;0;0
31/08/2016;-1.0;28.0;29.0;41.0;27.0;31.0;28.3;22.5;29.0;-1.0;-1.0;32.0;28.0;35.0;38.0;30.0;-1.0;-1.0;28.87;1;1;1;0;0;0
01/09/2016;-1.0;21.0;27.0;36.0;24.0;20.0;23.0;19.7;22.0;-1.0;-1.0;21.0;28.0;23.0;29.0;25.0;-1.0;-1.0;22.74;0;1;1;0;0;0
02/09/2016;-1.0;37.0;25.0;36.0;23.0;18.0;20.8;19.8;21.0;21.0;-1.0;23.0;27.0;24.0;34.0;28.0;-1.0;-1.0;26.75;1;1;1;0;0;0
03/09/2016;-1.0;23.0;24.0;29.0;23.0;31.0;21.2;23.6;21.0;25.0;-1.0;20.0;27.0;33.0;35.0;31.0;-1.0;-1.0;27.11;1;1;1;0;0;0
04/09/2016;-1.0;19.0;19.0;24.0;19.0;28.0;16.9;16.5;17.0;20.0;-1.0;16.0;21.0;29.0;27.0;25.0;-1.0;-1.0;21.87;0;1;1;0;0;0
05/09/2016;-1.0;13.0;15.0;19.0;14.0;19.0;15.0;12.0;16.0;14.0;-1.0;20.0;17.0;20.0;24.0;17.0;-1.0;-1.0;15.59;0;0;0;0;0;0
06/09/2016;-1.0;10.0;13.0;22.0;11.0;7.0;8.6;12.1;11.0;10.0;-1.0;12.0;-1.0;11.0;-1.0;15.0;-1.0;-1.0;11.84;0;0;0;0;0;0
07/09/2016;-1.0;23.0;18.0;29.0;15.0;20.0;15.6;16.1;17.0;20.0;-1.0;15.0;18.0;27.0;25.0;22.0;-1.0;-1.0;21.27;0;1;0;0;0;0
08/09/2016;-1.0;18.0;16.0;33.0;16.0;20.0;15.8;16.0;16.0;17.0;-1.0;17.0;18.0;22.0;24.0;22.0;-1.0;-1.0;19.17;0;1;0;0;0;0
09/09/2016;-1.0;19.0;22.0;34.0;20.0;18.0;18.7;16.1;20.0;21.0;-1.0;21.0;25.0;21.0;31.0;26.0;-1.0;-1.0;20.8;0;1;0;0;0;0
10/09/2016;-1.0;19.0;22.0;28.0;18.0;18.0;16.0;15.8;20.0;20.0;-1.0;16.0;20.0;25.0;32.0;25.0;-1.0;-1.0;20.83;0;1;0;0;0;0
11/09/2016;-1.0;18.0;19.0;26.0;18.0;22.0;16.1;15.5;19.0;20.0;-1.0;16.0;20.0;25.0;31.0;24.0;-1.0;-1.0;20.31;0;1;0;0;0;0
12/09/2016;-1.0;27.0;22.0;38.0;21.0;33.0;22.1;21.7;24.0;26.0;-1.0;22.0;30.0;32.0;32.0;31.0;-1.0;-1.0;27.59;1;1;1;0;0;0
13/09/2016;-1.0;35.0;33.0;52.0;32.0;39.0;30.5;-1.0;31.0;38.0;-1.0;31.0;48.0;43.0;38.0;45.0;-1.0;-1.0;40.47;1;1;1;1;0;0
14/09/2016;-1.0;38.0;32.0;54.0;30.0;45.0;28.8;-1.0;34.0;39.0;-1.0;32.0;39.0;51.0;50.0;43.0;-1.0;-1.0;42.08;1;1;1;1;0;0
15/09/2016;-1.0;10.0;11.0;19.0;11.0;24.0;11.6;8.7;11.0;11.0;-1.0;10.0;16.0;24.0;17.0;15.0;-1.0;-1.0;14.27;0;0;0;0;0;0
16/09/2016;-1.0;13.0;9.0;20.0;9.0;18.0;8.7;8.3;9.0;10.0;-1.0;9.0;12.0;14.0;15.0;16.0;-1.0;-1.0;12.46;0;0;0;0;0;0
17/09/2016;-1.0;8.0;9.0;15.0;8.0;13.0;7.1;7.5;9.0;8.0;-1.0;7.0;11.0;11.0;15.0;14.0;-1.0;-1.0;9.98;0;0;0;0;0;0
18/09/2016;-1.0;5.0;5.0;8.0;5.0;7.0;4.7;4.9;6.0;5.0;-1.0;5.0;5.0;8.0;10.0;9.0;-1.0;-1.0;6.47;0;0;0;0;0;0
19/09/2016;-1.0;19.0;18.0;30.0;18.0;20.0;15.0;17.1;18.0;19.0;-1.0;16.0;24.0;23.0;29.0;27.0;-1.0;-1.0;21.24;0;1;0;0;0;0
20/09/2016;-1.0;18.0;19.0;30.0;18.0;17.0;18.3;16.6;18.0;18.0;-1.0;16.0;24.0;23.0;31.0;26.0;-1.0;-1.0;20.93;0;1;0;0;0;0
21/09/2016;-1.0;19.0;22.0;32.0;19.0;21.0;19.9;18.4;22.0;19.0;-1.0;19.0;23.0;23.0;33.0;28.0;-1.0;-1.0;22.05;0;1;1;0;0;0
22/09/2016;-1.0;20.0;23.0;35.0;21.0;23.0;21.6;19.1;-1.0;22.0;-1.0;18.0;27.0;30.0;34.0;30.0;-1.0;-1.0;24.71;0;1;1;0;0;0
23/09/2016;-1.0;20.0;24.0;41.0;23.0;31.0;25.0;22.0;21.0;26.0;-1.0;20.0;29.0;34.0;39.0;35.0;-1.0;-1.0;27.63;1;1;1;0;0;0
24/09/2016;-1.0;21.0;17.0;25.0;18.0;26.0;21.9;19.9;17.0;19.0;-1.0;17.0;21.0;28.0;31.0;30.0;-1.0;-1.0;24.14;0;1;1;0;0;0
25/09/2016;-1.0;17.0;16.0;24.0;15.0;24.0;17.4;15.6;15.0;16.0;-1.0;13.0;19.0;23.0;22.0;22.0;-1.0;-1.0;19.16;0;1;0;0;0;0
26/09/2016;-1.0;13.0;14.0;23.0;15.0;13.0;14.1;12.3;15.0;14.0;-1.0;11.0;18.0;17.0;27.0;22.0;-1.0;-1.0;16.1;0;1;0;0;0;0
27/09/2016;-1.0;16.0;19.0;29.0;17.0;18.0;17.2;16.2;22.0;16.0;-1.0;16.0;20.0;-1.0;27.0;23.0;-1.0;-1.0;18.52;0;1;0;0;0;0
28/09/2016;-1.0;19.0;25.0;40.0;23.0;28.0;21.8;22.7;23.0;26.0;-1.0;31.0;30.0;31.0;41.0;38.0;-1.0;-1.0;27.48;1;1;1;0;0;0
29/09/2016;-1.0;24.0;23.0;34.0;19.0;29.0;23.8;22.9;24.0;23.0;-1.0;28.0;29.0;34.0;28.0;30.0;-1.0;-1.0;27.41;1;1;1;0;0;0
30/09/2016;-1.0;18.0;19.0;28.0;16.0;23.0;21.3;18.6;18.0;21.0;-1.0;19.0;24.0;32.0;20.0;29.0;-1.0;-1.0;23.98;0;1;1;0;0;0
01/10/2016;-1.0;13.0;10.0;19.0;10.0;18.0;13.6;11.7;12.0;13.0;-1.0;10.0;13.0;18.0;18.0;17.0;-1.0;-1.0;14.62;0;0;0;0;0;0
02/10/2016;-1.0;10.0;11.0;17.0;12.0;14.0;11.1;10.6;14.0;11.0;-1.0;10.0;12.0;14.0;20.0;16.0;-1.0;-1.0;12.54;0;0;0;0;0;0
03/10/2016;-1.0;9.0;8.0;20.0;10.0;10.0;10.2;7.0;11.0;8.0;-1.0;7.0;10.0;9.0;17.0;13.0;-1.0;-1.0;9.64;0;0;0;0;0;0
04/10/2016;-1.0;-1.0;13.0;26.0;13.0;10.0;13.5;9.2;14.0;12.0;-1.0;12.0;15.0;13.0;22.0;17.0;-1.0;-1.0;13.37;0;0;0;0;0;0
05/10/2016;-1.0;-1.0;15.0;30.0;17.0;19.0;17.6;13.4;18.0;17.0;-1.0;15.0;18.0;21.0;28.0;25.0;-1.0;-1.0;19.47;0;1;0;0;0;0
06/10/2016;-1.0;-1.0;14.0;32.0;16.0;15.0;17.2;13.9;18.0;16.0;-1.0;12.0;17.0;17.0;27.0;21.0;-1.0;-1.0;17.34;0;1;0;0;0;0
07/10/2016;-1.0;-1.0;24.0;39.0;22.0;27.0;24.8;21.1;27.0;23.0;-1.0;27.0;27.0;29.0;39.0;33.0;-1.0;-1.0;27.39;1;1;1;0;0;0
08/10/2016;-1.0;-1.0;18.0;25.0;18.0;24.0;19.4;19.3;22.0;19.0;-1.0;18.0;20.0;24.0;31.0;28.0;-1.0;-1.0;22.98;0;1;1;0;0;0
09/10/2016;-1.0;-1.0;12.0;17.0;12.0;14.0;14.3;12.8;14.0;12.0;-1.0;11.0;14.0;17.0;20.0;17.0;-1.0;-1.0;15.27;0;0;0;0;0;0
10/10/2016;-1.0;-1.0;13.0;29.0;13.0;-1.0;16.3;13.0;16.0;12.0;-1.0;15.0;18.0;17.0;25.0;20.0;-1.0;-1.0;16.73;0;1;0;0;0;0
11/10/2016;-1.0;15.0;15.0;28.0;15.0;-1.0;17.7;14.5;17.0;17.0;-1.0;14.0;18.0;18.0;27.0;21.0;-1.0;-1.0;17.25;0;1;0;0;0;0
12/10/2016;-1.0;20.0;27.0;40.0;24.0;24.0;29.3;24.6;25.0;25.0;-1.0;30.0;28.0;32.0;39.0;35.0;-1.0;-1.0;28.02;1;1;1;0;0;0
13/10/2016;-1.0;21.0;22.0;30.0;20.0;22.0;24.5;19.8;21.0;21.0;-1.0;18.0;24.0;31.0;38.0;27.0;-1.0;-1.0;24.6;0;1;1;0;0;0
14/10/2016;-1.0;12.0;13.0;19.0;13.0;19.0;14.6;11.7;12.0;13.0;-1.0;9.0;14.0;19.0;25.0;17.0;-1.0;-1.0;14.84;0;0;0;0;0;0
15/10/2016;-1.0;11.0;8.0;16.0;8.0;17.0;9.1;9.2;9.0;11.0;-1.0;10.0;11.0;23.0;20.0;-1.0;-1.0;-1.0;13.54;0;0;0;0;0;0
16/10/2016;-1.0;14.0;14.0;19.0;14.0;25.0;17.6;14.7;15.0;17.0;-1.0;16.0;17.0;26.0;23.0;-1.0;-1.0;-1.0;17.98;0;1;0;0;0;0
17/10/2016;-1.0;21.0;15.0;38.0;17.0;30.0;19.3;17.2;16.0;22.0;-1.0;15.0;26.0;33.0;33.0;-1.0;-1.0;-1.0;23.44;0;1;1;0;0;0
18/10/2016;-1.0;14.0;15.0;29.0;14.0;21.0;15.2;14.7;18.0;15.0;-1.0;13.0;16.0;24.0;31.0;17.0;-1.0;-1.0;17.23;0;1;0;0;0;0
19/10/2016;-1.0;10.0;12.0;20.0;10.0;16.0;12.9;-1.0;13.0;12.0;-1.0;11.0;11.0;22.0;25.0;14.0;-1.0;-1.0;14.73;0;0;0;0;0;0
20/10/2016;-1.0;9.0;9.0;23.0;9.0;12.0;10.7;-1.0;9.0;11.0;-1.0;10.0;12.0;14.0;21.0;14.0;-1.0;-1.0;12.18;0;0;0;0;0;0
21/10/2016;-1.0;14.0;13.0;26.0;14.0;19.0;16.5;9.7;15.0;16.0;-1.0;13.0;16.0;20.0;28.0;19.0;-1.0;-1.0;15.8;0;1;0;0;0;0
22/10/2016;-1.0;16.0;18.0;26.0;19.0;19.0;19.0;14.3;18.0;19.0;-1.0;14.0;19.0;24.0;-1.0;23.0;-1.0;-1.0;19.29;0;1;0;0;0;0
23/10/2016;-1.0;15.0;15.0;20.0;16.0;22.0;19.0;14.5;15.0;16.0;-1.0;13.0;16.0;20.0;-1.0;19.0;-1.0;-1.0;17.13;0;1;0;0;0;0
24/10/2016;-1.0;20.0;20.0;26.0;18.0;31.0;27.9;21.6;22.0;23.0;-1.0;21.0;23.0;37.0;-1.0;26.0;-1.0;-1.0;25.86;1;1;1;0;0;0
25/10/2016;-1.0;8.0;-1.0;19.0;10.0;15.0;11.4;8.4;12.0;10.0;-1.0;10.0;9.0;19.0;-1.0;12.0;-1.0;-1.0;11.65;0;0;0;0;0;0
26/10/2016;-1.0;12.0;17.0;21.0;12.0;16.0;11.3;13.0;16.0;-1.0;-1.0;15.0;13.0;19.0;22.0;15.0;-1.0;-1.0;14.48;0;0;0;0;0;0
27/10/2016;-1.0;15.0;22.0;27.0;17.0;18.0;18.6;17.2;20.0;-1.0;-1.0;17.0;22.0;25.0;25.0;23.0;-1.0;-1.0;20.1;0;1;0;0;0;0
28/10/2016;-1.0;22.0;32.0;36.0;26.0;26.0;29.1;23.8;26.0;27.0;-1.0;25.0;29.0;34.0;36.0;30.0;-1.0;-1.0;27.73;1;1;1;0;0;0
29/10/2016;-1.0;19.0;25.0;29.0;23.0;24.0;24.6;22.2;23.0;24.0;-1.0;21.0;23.0;27.0;31.0;27.0;-1.0;-1.0;23.85;0;1;1;0;0;0
30/10/2016;-1.0;16.0;22.0;24.0;19.0;26.0;21.5;20.2;21.0;23.0;-1.0;19.0;21.0;29.0;28.0;26.0;-1.0;-1.0;22.56;0;1;1;0;0;0
31/10/2016;-1.0;25.0;35.0;44.0;31.0;38.0;36.8;29.9;28.0;35.0;-1.0;26.0;34.0;41.0;41.0;40.0;-1.0;-1.0;34.16;1;1;1;1;0;0
01/11/2016;-1.0;28.0;33.0;39.0;29.0;38.0;31.8;31.1;27.0;35.0;-1.0;27.0;36.0;42.0;41.0;42.0;-1.0;-1.0;35.42;1;1;1;1;0;0
02/11/2016;-1.0;29.0;34.0;42.0;-1.0;36.0;33.9;27.4;30.0;32.0;-1.0;26.0;38.0;39.0;42.0;38.0;-1.0;-1.0;33.72;1;1;1;1;0;0
03/11/2016;-1.0;15.0;22.0;33.0;16.0;16.0;15.2;17.1;22.0;18.0;-1.0;19.0;21.0;22.0;31.0;21.0;-1.0;-1.0;18.81;0;1;0;0;0;0
04/11/2016;-1.0;25.0;27.0;39.0;21.0;38.0;23.2;24.2;27.0;29.0;-1.0;29.0;31.0;41.0;34.0;34.0;-1.0;-1.0;30.43;1;1;1;0;0;0
05/11/2016;-1.0;8.0;13.0;16.0;11.0;14.0;12.9;11.6;12.0;13.0;-1.0;12.0;10.0;19.0;19.0;14.0;-1.0;-1.0;12.94;0;0;0;0;0;0
06/11/2016;-1.0;7.0;13.0;14.0;10.0;12.0;11.2;9.3;11.0;10.0;-1.0;9.0;8.0;12.0;17.0;11.0;-1.0;-1.0;9.88;0;0;0;0;0;0
07/11/2016;-1.0;8.0;16.0;22.0;12.0;25.0;14.8;15.0;14.0;15.0;-1.0;13.0;11.0;17.0;28.0;18.0;-1.0;-1.0;14.37;0;0;0;0;0;0
08/11/2016;-1.0;8.0;15.0;21.0;12.0;19.0;12.3;12.4;15.0;12.0;-1.0;13.0;15.0;14.0;19.0;14.0;-1.0;-1.0;12.39;0;0;0;0;0;0
09/11/2016;-1.0;10.0;14.0;19.0;11.0;20.0;15.2;13.2;13.0;13.0;-1.0;13.0;14.0;18.0;19.0;16.0;-1.0;-1.0;14.32;0;0;0;0;0;0
10/11/2016;-1.0;11.0;13.0;24.0;10.0;22.0;14.7;13.3;12.0;16.0;-1.0;11.0;17.0;23.0;25.0;20.0;-1.0;-1.0;16.62;0;1;0;0;0;0
11/11/2016;-1.0;4.0;9.0;11.0;8.0;11.0;8.9;7.9;10.0;9.0;-1.0;9.0;10.0;12.0;15.0;10.0;-1.0;-1.0;8.64;0;0;0;0;0;0
12/11/2016;-1.0;20.0;25.0;29.0;22.0;26.0;21.0;25.9;22.0;24.0;-1.0;18.0;23.0;27.0;34.0;25.0;-1.0;-1.0;24.18;0;1;1;0;0;0
13/11/2016;-1.0;23.0;25.0;33.0;24.0;34.0;24.8;22.9;24.0;25.0;-1.0;22.0;27.0;30.0;31.0;28.0;-1.0;-1.0;25.97;1;1;1;0;0;0
14/11/2016;-1.0;19.0;21.0;29.0;20.0;20.0;20.3;18.9;21.0;20.0;-1.0;20.0;22.0;25.0;29.0;23.0;-1.0;-1.0;21.47;0;1;0;0;0;0
15/11/2016;-1.0;25.0;32.0;42.0;30.0;31.0;30.4;25.2;28.0;26.0;-1.0;29.0;33.0;34.0;44.0;31.0;-1.0;-1.0;29.31;1;1;1;0;0;0
16/11/2016;-1.0;32.0;33.0;55.0;35.0;46.0;33.0;30.9;31.0;37.0;-1.0;30.0;44.0;49.0;46.0;41.0;-1.0;-1.0;38.25;1;1;1;1;0;0
17/11/2016;-1.0;22.0;23.0;37.0;20.0;33.0;23.3;22.2;21.0;26.0;-1.0;22.0;30.0;40.0;33.0;30.0;-1.0;-1.0;28.17;1;1;1;0;0;0
18/11/2016;-1.0;9.0;11.0;15.0;9.0;16.0;12.9;10.2;11.0;13.0;-1.0;11.0;14.0;28.0;12.0;15.0;-1.0;-1.0;15.12;0;0;0;0;0;0
19/11/2016;-1.0;10.0;12.0;16.0;8.0;18.0;12.7;11.0;9.0;11.0;-1.0;7.0;12.0;16.0;19.0;13.0;-1.0;-1.0;12.43;0;0;0;0;0;0
20/11/2016;-1.0;7.0;13.0;24.0;10.0;13.0;15.3;9.7;11.0;12.0;-1.0;10.0;13.0;27.0;10.0;11.0;-1.0;-1.0;13.69;0;0;0;0;0;0
21/11/2016;-1.0;5.0;11.0;14.0;7.0;13.0;12.7;8.8;8.0;10.0;-1.0;8.0;13.0;23.0;8.0;11.0;-1.0;-1.0;11.95;0;0;0;0;0;0
22/11/2016;-1.0;4.0;10.0;16.0;9.0;9.0;8.1;8.1;11.0;7.0;-1.0;8.0;10.0;16.0;20.0;10.0;-1.0;-1.0;9.53;0;0;0;0;0;0
23/11/2016;-1.0;11.0;24.0;30.0;21.0;21.0;21.4;16.4;18.0;18.0;-1.0;16.0;24.0;27.0;28.0;24.0;-1.0;-1.0;20.1;0;1;0;0;0;0
24/11/2016;-1.0;15.0;21.0;27.0;19.0;21.0;18.0;16.8;18.0;20.0;-1.0;16.0;22.0;24.0;30.0;20.0;-1.0;-1.0;19.18;0;1;0;0;0;0
25/11/2016;-1.0;22.0;23.0;30.0;21.0;27.0;21.9;19.7;19.0;22.0;-1.0;18.0;25.0;32.0;29.0;24.0;-1.0;-1.0;24.26;0;1;1;0;0;0
26/11/2016;-1.0;27.0;32.0;38.0;30.0;35.0;28.0;35.1;32.0;30.0;-1.0;27.0;33.0;38.0;47.0;34.0;-1.0;-1.0;33.14;1;1;1;1;0;0
27/11/2016;-1.0;20.0;31.0;36.0;29.0;34.0;28.9;25.1;26.0;27.0;-1.0;25.0;32.0;33.0;33.0;32.0;-1.0;-1.0;27.98;1;1;1;0;0;0
28/11/2016;-1.0;9.0;20.0;26.0;18.0;19.0;18.1;15.1;17.0;15.0;-1.0;17.0;20.0;20.0;24.0;18.0;-1.0;-1.0;16.12;0;1;0;0;0;0
29/11/2016;-1.0;18.0;33.0;44.0;27.0;26.0;-1.0;21.8;27.0;23.0;-1.0;23.0;30.0;33.0;36.0;27.0;-1.0;-1.0;25.52;1;1;1;0;0;0
30/11/2016;-1.0;44.0;64.0;79.0;58.0;61.0;57.0;49.0;52.0;56.0;-1.0;49.0;71.0;62.0;66.0;65.0;-1.0;-1.0;56.36;1;1;1;1;1;1
01/12/2016;-1.0;55.0;68.0;84.0;64.0;70.0;62.7;52.4;57.0;59.0;-1.0;50.0;67.0;68.0;70.0;63.0;-1.0;-1.0;60.5;1;1;1;1;1;1
02/12/2016;-1.0;36.0;47.0;59.0;43.0;44.0;43.5;38.5;40.0;42.0;-1.0;40.0;49.0;48.0;56.0;49.0;-1.0;-1.0;43.44;1;1;1;1;1;0
03/12/2016;-1.0;36.0;53.0;58.0;43.0;51.0;48.5;43.6;48.0;44.0;-1.0;42.0;46.0;52.0;58.0;47.0;-1.0;-1.0;45.13;1;1;1;1;1;0
04/12/2016;-1.0;29.0;60.0;54.0;47.0;41.0;62.4;35.2;39.0;42.0;-1.0;33.0;50.0;45.0;46.0;48.0;-1.0;-1.0;41.72;1;1;1;1;0;0
05/12/2016;-1.0;38.0;68.0;77.0;66.0;62.0;67.7;57.1;73.0;64.0;-1.0;55.0;84.0;70.0;69.0;74.0;-1.0;-1.0;62.04;1;1;1;1;1;1
06/12/2016;-1.0;48.0;77.0;89.0;76.0;77.0;77.5;58.0;63.0;65.0;-1.0;50.0;79.0;68.0;72.0;75.0;-1.0;-1.0;64.67;1;1;1;1;1;1
07/12/2016;-1.0;37.0;49.0;76.0;48.0;66.0;50.7;40.0;40.0;59.0;-1.0;36.0;59.0;64.0;57.0;65.0;-1.0;-1.0;51.95;1;1;1;1;1;1
08/12/2016;-1.0;41.0;55.0;73.0;57.0;86.0;53.7;71.7;61.0;65.0;-1.0;48.0;71.0;65.0;91.0;73.0;-1.0;-1.0;62.63;1;1;1;1;1;1
09/12/2016;-1.0;45.0;71.0;89.0;72.0;94.0;64.2;78.5;78.0;74.0;-1.0;59.0;86.0;81.0;95.0;83.0;-1.0;-1.0;72.43;1;1;1;1;1;1
10/12/2016;-1.0;46.0;73.0;93.0;78.0;89.0;67.5;76.5;79.0;80.0;-1.0;63.0;93.0;79.0;91.0;95.0;-1.0;-1.0;75.09;1;1;1;1;1;1
11/12/2016;-1.0;47.0;68.0;75.0;65.0;78.0;70.8;60.1;66.0;64.0;-1.0;59.0;71.0;65.0;73.0;75.0;-1.0;-1.0;63.1;1;1;1;1;1;1
12/12/2016;-1.0;21.0;23.0;40.0;24.0;28.0;23.5;17.7;17.0;20.0;-1.0;19.0;23.0;27.0;32.0;23.0;-1.0;-1.0;22.44;0;1;1;0;0;0
13/12/2016;-1.0;34.0;33.0;55.0;33.0;54.0;37.6;32.9;36.0;40.0;-1.0;32.0;42.0;44.0;53.0;48.0;-1.0;-1.0;39.69;1;1;1;1;0;0
14/12/2016;-1.0;30.0;65.0;63.0;52.0;58.0;59.2;41.1;51.0;55.0;-1.0;47.0;61.0;56.0;57.0;65.0;-1.0;-1.0;49.83;1;1;1;1;1;0
15/12/2016;-1.0;42.0;69.0;93.0;70.0;97.0;75.9;69.8;71.0;71.0;-1.0;54.0;87.0;82.0;96.0;93.0;-1.0;-1.0;72.99;1;1;1;1;1;1
16/12/2016;-1.0;63.0;69.0;84.0;65.0;71.0;63.5;59.8;54.0;57.0;-1.0;48.0;75.0;73.0;84.0;70.0;-1.0;-1.0;66.84;1;1;1;1;1;1
17/12/2016;-1.0;45.0;65.0;66.0;59.0;61.0;71.1;51.9;53.0;57.0;-1.0;48.0;64.0;65.0;62.0;68.0;-1.0;-1.0;58.8;1;1;1;1;1;1
18/12/2016;-1.0;26.0;35.0;45.0;32.0;39.0;42.8;32.1;29.0;34.0;-1.0;29.0;36.0;35.0;37.0;37.0;-1.0;-1.0;33.44;1;1;1;1;0;0
19/12/2016;-1.0;20.0;23.0;31.0;22.0;25.0;29.1;23.3;24.0;-1.0;-1.0;25.0;22.0;32.0;35.0;26.0;-1.0;-1.0;25.35;1;1;1;0;0;0
20/12/2016;-1.0;26.0;28.0;43.0;27.0;42.0;34.1;30.9;26.0;30.0;-1.0;26.0;27.0;38.0;41.0;32.0;-1.0;-1.0;31.55;1;1;1;1;0;0
21/12/2016;-1.0;33.0;33.0;62.0;31.0;56.0;36.0;33.1;30.0;43.0;-1.0;29.0;35.0;48.0;57.0;45.0;-1.0;-1.0;39.23;1;1;1;1;0;0
22/12/2016;-1.0;32.0;34.0;52.0;30.0;54.0;35.8;34.4;31.0;42.0;-1.0;33.0;35.0;52.0;59.0;46.0;-1.0;-1.0;40.28;1;1;1;1;0;0
23/12/2016;-1.0;25.0;32.0;54.0;31.0;49.0;41.8;-1.0;34.0;36.0;-1.0;32.0;39.0;46.0;57.0;42.0;-1.0;-1.0;38.08;1;1;1;1;0;0
24/12/2016;-1.0;23.0;33.0;43.0;32.0;42.0;39.0;-1.0;30.0;33.0;-1.0;27.0;37.0;37.0;47.0;33.0;-1.0;-1.0;32.27;1;1;1;1;0;0
25/12/2016;-1.0;22.0;34.0;47.0;32.0;40.0;39.6;-1.0;31.0;31.0;-1.0;26.0;35.0;36.0;43.0;33.0;-1.0;-1.0;31.64;1;1;1;1;0;0
26/12/2016;-1.0;22.0;21.0;35.0;22.0;28.0;23.3;-1.0;20.0;25.0;-1.0;14.0;27.0;31.0;33.0;27.0;-1.0;-1.0;26.31;1;1;1;0;0;0
27/12/2016;-1.0;5.0;13.0;20.0;12.0;15.0;17.7;-1.0;-1.0;14.0;-1.0;13.0;15.0;13.0;19.0;11.0;-1.0;-1.0;10.92;0;0;0;0;0;0
28/12/2016;-1.0;28.0;-1.0;39.0;28.0;28.0;36.2;-1.0;29.0;29.0;-1.0;21.0;30.0;28.0;36.0;28.0;-1.0;-1.0;28.89;1;1;1;0;0;0
29/12/2016;-1.0;29.0;42.0;43.0;36.0;38.0;43.0;31.6;34.0;39.0;-1.0;29.0;40.0;38.0;41.0;36.0;-1.0;-1.0;34.79;1;1;1;1;0;0
30/12/2016;-1.0;36.0;67.0;66.0;59.0;52.0;61.4;47.5;53.0;58.0;-1.0;48.0;65.0;53.0;55.0;59.0;-1.0;-1.0;51.06;1;1;1;1;1;1
31/12/2016;-1.0;32.0;57.0;54.0;50.0;52.0;55.3;44.8;48.0;55.0;-1.0;41.0;54.0;52.0;54.0;51.0;-1.0;-1.0;46.42;1;1;1;1;1;0
01/01/2017;-1.0;27.0;39.0;33.0;35.0;40.0;39.9;34.5;36.0;39.0;-1.0;31.0;37.0;40.0;41.0;37.0;-1.0;-1.0;35.16;1;1;1;1;0;0
02/01/2017;-1.0;17.0;33.0;31.0;29.0;30.0;33.7;27.2;30.0;31.0;-1.0;25.0;27.0;29.0;36.0;29.0;-1.0;-1.0;26.34;1;1;1;0;0;0
03/01/2017;-1.0;12.0;23.0;27.0;19.0;16.0;20.3;16.6;20.0;20.0;-1.0;16.0;18.0;20.0;22.0;18.0;-1.0;-1.0;17.13;0;1;0;0;0;0
04/01/2017;-1.0;18.0;33.0;41.0;27.0;30.0;38.8;27.2;27.0;29.0;-1.0;22.0;30.0;31.0;40.0;27.0;-1.0;-1.0;27.06;1;1;1;0;0;0
05/01/2017;-1.0;9.0;24.0;29.0;19.0;22.0;20.0;18.4;23.0;17.0;-1.0;19.0;17.0;18.0;24.0;17.0;-1.0;-1.0;16.2;0;1;0;0;0;0
06/01/2017;-1.0;11.0;25.0;30.0;20.0;16.0;20.9;20.8;23.0;19.0;-1.0;19.0;20.0;19.0;26.0;17.0;-1.0;-1.0;17.61;0;1;0;0;0;0
07/01/2017;-1.0;29.0;36.0;42.0;31.0;25.0;38.5;30.9;33.0;32.0;-1.0;29.0;30.0;33.0;35.0;30.0;-1.0;-1.0;31.28;1;1;1;1;0;0
08/01/2017;-1.0;25.0;28.0;-1.0;24.0;26.0;33.5;24.5;25.0;25.0;-1.0;23.0;22.0;25.0;28.0;24.0;-1.0;-1.0;25.04;0;1;1;0;0;0
09/01/2017;-1.0;22.0;28.0;-1.0;24.0;16.0;26.8;22.4;24.0;24.0;-1.0;20.0;22.0;30.0;36.0;24.0;-1.0;-1.0;24.62;0;1;1;0;0;0
10/01/2017;-1.0;20.0;31.0;42.0;29.0;33.0;31.5;30.1;30.0;30.0;-1.0;27.0;29.0;33.0;44.0;28.0;-1.0;-1.0;28.27;1;1;1;0;0;0
