;FR20045;FR20049;FR20003;FR20017;FR20020;FR20037;FR20036;FR20004;FR20048;FR20046;FR20204;FR20061;FR20062;FR20077;indicateur;moyenne;q1;mediane;q3;d10
13/02/2017;15.4;34.5;-1.0;4.1;-1.0;-1.0;-1.0;-1.0;29.6;9.8;-1.0;7.5;8.2;-1.0;22.48;0;0;0;0;0
14/02/2017;20.2;21.9;-1.0;2.5;-1.0;-1.0;-1.0;-1.0;30.2;10.5;-1.0;4.7;6.4;-1.0;18.93;0;0;0;0;0
15/02/2017;31.9;53.6;-1.0;9.1;-1.0;-1.0;-1.0;-1.0;42.9;17.3;-1.0;6.5;15.7;-1.0;38.68;0;1;0;0;0
16/02/2017;21.6;58.6;-1.0;6.6;-1.0;-1.0;-1.0;-1.0;30.6;17.1;-1.0;7.7;14.5;-1.0;36.21;0;1;0;0;0
17/02/2017;19.3;67.0;-1.0;17.5;-1.0;-1.0;-1.0;-1.0;30.0;23.4;-1.0;18.2;25.4;-1.0;40.35;0;1;0;0;0
18/02/2017;20.0;67.6;-1.0;21.9;-1.0;-1.0;-1.0;-1.0;32.2;25.5;-1.0;24.3;35.8;-1.0;42.28;0;1;0;0;0
19/02/2017;26.2;78.1;-1.0;20.3;-1.0;-1.0;-1.0;-1.0;40.7;24.4;-1.0;26.6;27.3;-1.0;48.35;0;1;0;0;0
20/02/2017;23.6;76.5;-1.0;20.4;-1.0;-1.0;-1.0;-1.0;50.0;26.0;-1.0;27.6;32.5;-1.0;47.27;0;1;0;0;0
21/02/2017;14.3;53.2;-1.0;8.7;-1.0;-1.0;-1.0;-1.0;25.5;7.5;-1.0;7.6;16.5;-1.0;30.98;0;0;0;0;0
22/02/2017;13.2;37.7;-1.0;5.3;-1.0;-1.0;-1.0;-1.0;23.0;10.9;-1.0;9.3;9.4;-1.0;23.05;0;0;0;0;0
23/02/2017;36.2;63.6;-1.0;17.9;-1.0;-1.0;-1.0;-1.0;48.5;31.8;-1.0;15.3;25.0;-1.0;46.17;0;1;0;0;0
24/02/2017;57.8;76.6;-1.0;44.8;-1.0;-1.0;-1.0;-1.0;71.2;60.0;-1.0;58.2;63.9;-1.0;66.47;1;1;1;0;0
25/02/2017;49.9;70.1;-1.0;41.9;-1.0;-1.0;-1.0;-1.0;56.7;48.8;-1.0;43.4;54.0;-1.0;58.88;1;1;1;0;0
26/02/2017;27.5;70.6;-1.0;12.9;-1.0;-1.0;-1.0;-1.0;51.0;23.9;-1.0;19.7;22.9;-1.0;45.11;0;1;0;0;0
27/02/2017;58.5;63.6;-1.0;43.5;-1.0;-1.0;-1.0;-1.0;69.8;59.0;-1.0;46.6;51.3;-1.0;59.61;1;1;1;0;0
28/02/2017;65.8;-1.0;-1.0;57.6;-1.0;-1.0;-1.0;-1.0;85.2;74.9;-1.0;64.8;70.4;-1.0;66.9;1;1;1;0;0
01/03/2017;74.4;-1.0;-1.0;46.2;-1.0;-1.0;-1.0;-1.0;78.5;65.5;-1.0;44.9;58.0;-1.0;70.02;1;1;1;1;0
02/03/2017;54.3;67.7;-1.0;32.0;-1.0;-1.0;-1.0;-1.0;69.7;51.1;-1.0;39.1;48.1;-1.0;58.95;1;1;1;0;0
03/03/2017;61.9;63.7;-1.0;43.9;-1.0;-1.0;-1.0;-1.0;73.3;56.2;-1.0;49.0;52.1;-1.0;61.21;1;1;1;0;0
04/03/2017;70.6;72.1;-1.0;49.4;-1.0;-1.0;-1.0;-1.0;82.8;68.2;-1.0;59.5;61.3;-1.0;69.85;1;1;1;1;0
05/03/2017;69.8;67.8;-1.0;41.0;-1.0;-1.0;-1.0;-1.0;77.4;58.6;-1.0;53.2;51.6;-1.0;66.27;1;1;1;0;0
06/03/2017;61.4;67.8;-1.0;45.2;-1.0;-1.0;-1.0;-1.0;74.3;53.9;-1.0;51.3;56.3;-1.0;63.26;1;1;1;0;0
07/03/2017;42.0;70.6;-1.0;43.5;-1.0;-1.0;-1.0;-1.0;65.5;48.7;-1.0;47.8;56.6;-1.0;56.14;1;1;1;0;0
08/03/2017;15.1;45.1;-1.0;5.9;-1.0;-1.0;-1.0;-1.0;31.4;12.2;-1.0;8.4;12.1;-1.0;27.38;0;0;0;0;0
09/03/2017;23.5;62.6;-1.0;20.3;-1.0;-1.0;-1.0;-1.0;45.8;26.7;-1.0;25.6;30.2;-1.0;41.02;0;1;0;0;0
10/03/2017;52.8;67.3;-1.0;45.6;-1.0;-1.0;-1.0;-1.0;72.4;61.8;-1.0;43.1;59.1;-1.0;59.76;1;1;1;0;0
11/03/2017;31.8;58.7;-1.0;17.1;-1.0;-1.0;-1.0;-1.0;57.8;29.1;-1.0;26.1;26.5;-1.0;42.48;0;1;0;0;0
12/03/2017;40.0;60.7;-1.0;31.9;-1.0;-1.0;-1.0;-1.0;73.1;31.1;-1.0;25.0;53.0;-1.0;50.29;0;1;0;0;0
13/03/2017;42.0;65.2;-1.0;43.3;-1.0;-1.0;-1.0;-1.0;62.7;48.0;-1.0;42.2;59.8;-1.0;54.19;1;1;1;0;0
14/03/2017;51.2;61.6;-1.0;42.2;-1.0;-1.0;-1.0;-1.0;66.1;53.6;-1.0;46.9;54.9;-1.0;56.04;1;1;1;0;0
15/03/2017;49.6;68.2;-1.0;45.5;-1.0;-1.0;-1.0;-1.0;74.0;63.0;-1.0;47.5;60.0;-1.0;58.93;1;1;1;0;0
16/03/2017;34.9;61.6;-1.0;18.5;-1.0;-1.0;-1.0;-1.0;65.4;34.2;-1.0;29.1;29.2;-1.0;45.46;0;1;0;0;0
17/03/2017;63.9;83.8;-1.0;37.6;-1.0;-1.0;-1.0;-1.0;86.1;53.2;-1.0;46.1;56.3;-1.0;71.05;1;1;1;1;0
18/03/2017;53.1;69.1;-1.0;43.2;-1.0;-1.0;-1.0;-1.0;67.1;48.8;-1.0;42.3;55.2;-1.0;60.01;1;1;1;0;0
19/03/2017;49.2;63.9;-1.0;42.2;-1.0;-1.0;-1.0;-1.0;62.4;46.3;-1.0;51.2;56.1;-1.0;56.26;1;1;1;0;0
20/03/2017;41.2;49.9;-1.0;32.7;-1.0;-1.0;-1.0;-1.0;58.5;44.3;-1.0;37.2;44.9;-1.0;45.34;0;1;0;0;0
21/03/2017;50.6;-1.0;-1.0;44.5;-1.0;-1.0;-1.0;-1.0;-1.0;52.5;-1.0;45.9;58.4;-1.0;52.14;1;1;1;0;0
22/03/2017;60.2;58.2;-1.0;38.7;-1.0;-1.0;-1.0;-1.0;60.8;55.9;-1.0;47.5;56.5;-1.0;58.57;1;1;1;0;0
23/03/2017;58.7;65.0;-1.0;31.3;-1.0;-1.0;-1.0;-1.0;65.1;52.2;-1.0;37.5;48.2;-1.0;59.66;1;1;1;0;0
24/03/2017;25.0;-1.0;-1.0;18.6;-1.0;-1.0;-1.0;-1.0;36.8;30.4;-1.0;32.1;36.6;-1.0;27.58;0;0;0;0;0
25/03/2017;49.2;45.1;-1.0;29.0;-1.0;-1.0;-1.0;-1.0;49.3;42.5;-1.0;38.7;41.5;-1.0;46.19;0;1;0;0;0
26/03/2017;73.2;76.4;-1.0;47.3;-1.0;-1.0;-1.0;-1.0;87.1;66.0;-1.0;68.0;71.5;-1.0;74.05;1;1;1;1;0
27/03/2017;66.6;73.7;-1.0;45.9;-1.0;-1.0;-1.0;-1.0;77.3;57.1;-1.0;49.2;60.6;-1.0;68.54;1;1;1;1;0
28/03/2017;-1.0;81.3;-1.0;46.7;-1.0;-1.0;-1.0;-1.0;80.1;54.5;-1.0;44.6;63.4;-1.0;76.13;1;1;1;1;0
29/03/2017;34.0;85.5;-1.0;53.8;-1.0;-1.0;-1.0;-1.0;79.4;68.7;-1.0;51.9;66.9;-1.0;60.68;1;1;1;0;0
30/03/2017;59.0;91.5;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;72.2;58.8;-1.0;56.2;55.2;-1.0;72.52;1;1;1;1;0
31/03/2017;96.9;103.2;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;105.3;101.3;-1.0;67.5;92.1;-1.0;98.93;1;1;1;1;1
01/04/2017;72.1;76.6;-1.0;65.3;-1.0;-1.0;-1.0;-1.0;78.7;73.4;-1.0;70.3;74.3;-1.0;74.24;1;1;1;1;0
02/04/2017;57.1;71.4;-1.0;45.9;-1.0;-1.0;-1.0;-1.0;59.0;53.8;-1.0;54.9;58.1;-1.0;63.14;1;1;1;0;0
03/04/2017;63.1;85.7;-1.0;59.5;-1.0;-1.0;-1.0;-1.0;72.9;74.1;-1.0;64.9;74.4;-1.0;74.18;1;1;1;1;0
04/04/2017;80.0;89.4;-1.0;66.4;-1.0;-1.0;-1.0;-1.0;89.8;86.1;-1.0;62.0;84.2;-1.0;84.36;1;1;1;1;1
05/04/2017;75.1;88.0;-1.0;70.8;-1.0;81.6;-1.0;-1.0;83.4;82.2;-1.0;71.4;85.1;-1.0;81.83;1;1;1;1;0
06/04/2017;67.3;77.6;-1.0;62.3;-1.0;72.4;-1.0;-1.0;73.8;71.7;-1.0;71.1;72.0;-1.0;72.28;1;1;1;1;0
07/04/2017;54.0;76.5;-1.0;52.0;-1.0;51.5;-1.0;-1.0;67.9;63.5;-1.0;54.3;64.3;-1.0;64.93;1;1;1;0;0
08/04/2017;49.0;79.7;-1.0;46.9;-1.0;53.9;-1.0;-1.0;71.6;58.6;-1.0;52.2;-1.0;-1.0;64.05;1;1;1;0;0
09/04/2017;74.2;-1.0;-1.0;65.6;-1.0;85.4;-1.0;-1.0;87.6;68.8;-1.0;57.9;74.6;-1.0;74.01;1;1;1;1;0
10/04/2017;75.8;-1.0;-1.0;60.0;-1.0;73.4;-1.0;-1.0;87.7;68.6;-1.0;58.8;77.3;-1.0;75.66;1;1;1;1;0
11/04/2017;70.9;-1.0;-1.0;70.0;-1.0;74.1;-1.0;-1.0;80.3;75.7;-1.0;74.3;77.1;-1.0;72.38;1;1;1;1;0
12/04/2017;55.2;83.8;-1.0;57.7;-1.0;59.8;-1.0;-1.0;76.9;67.9;-1.0;60.7;72.0;-1.0;69.65;1;1;1;1;0
13/04/2017;43.8;79.7;-1.0;52.6;-1.0;55.5;-1.0;-1.0;63.2;57.8;-1.0;52.7;61.4;-1.0;61.54;1;1;1;0;0
14/04/2017;44.6;74.7;-1.0;58.9;-1.0;52.7;-1.0;-1.0;60.7;62.8;-1.0;60.2;63.5;-1.0;60.15;1;1;1;0;0
15/04/2017;51.3;68.9;-1.0;66.0;-1.0;54.8;-1.0;-1.0;55.2;53.5;-1.0;55.9;64.3;-1.0;60.58;1;1;1;0;0
16/04/2017;63.1;69.4;-1.0;63.2;-1.0;72.0;-1.0;-1.0;62.0;63.5;-1.0;68.8;66.8;-1.0;66.26;1;1;1;0;0
17/04/2017;69.1;78.0;-1.0;71.0;-1.0;74.8;-1.0;-1.0;67.2;75.2;-1.0;64.8;75.8;-1.0;73.74;1;1;1;1;0
18/04/2017;72.6;82.6;-1.0;69.2;-1.0;78.6;-1.0;-1.0;75.7;78.2;-1.0;74.1;75.4;-1.0;77.22;1;1;1;1;0
19/04/2017;71.9;81.8;-1.0;66.3;-1.0;78.4;-1.0;-1.0;74.7;77.0;-1.0;73.4;75.7;-1.0;76.57;1;1;1;1;0
20/04/2017;68.4;84.0;-1.0;60.8;-1.0;76.5;-1.0;-1.0;69.8;75.4;-1.0;73.4;75.0;-1.0;75.84;1;1;1;1;0
21/04/2017;52.0;90.4;-1.0;52.7;-1.0;67.9;-1.0;-1.0;68.7;67.4;-1.0;69.4;73.9;-1.0;71.28;1;1;1;1;0
22/04/2017;65.8;97.6;-1.0;56.8;-1.0;75.5;-1.0;-1.0;71.3;67.5;-1.0;74.8;74.1;-1.0;80.3;1;1;1;1;0
23/04/2017;69.7;78.3;-1.0;62.4;-1.0;72.3;-1.0;-1.0;67.1;74.4;-1.0;74.3;75.6;-1.0;74.05;1;1;1;1;0
24/04/2017;75.8;85.4;-1.0;63.2;-1.0;76.3;-1.0;-1.0;82.9;90.1;-1.0;75.3;78.9;-1.0;80.26;1;1;1;1;0
25/04/2017;74.1;76.3;-1.0;50.0;-1.0;74.8;-1.0;-1.0;81.1;75.8;-1.0;62.5;66.6;-1.0;73.84;1;1;1;1;0
26/04/2017;46.9;55.1;-1.0;38.5;-1.0;-1.0;-1.0;-1.0;51.2;52.4;-1.0;48.2;56.1;-1.0;51.49;0;1;1;0;0
27/04/2017;64.1;73.0;-1.0;49.7;-1.0;-1.0;-1.0;-1.0;69.6;69.1;-1.0;56.4;64.8;-1.0;67.83;1;1;1;0;0
28/04/2017;56.9;75.5;-1.0;52.7;-1.0;68.2;-1.0;-1.0;69.0;68.1;-1.0;64.6;66.3;-1.0;66.09;1;1;1;0;0
29/04/2017;67.2;84.9;-1.0;50.7;-1.0;72.5;-1.0;-1.0;67.3;68.3;-1.0;53.1;67.4;-1.0;74.5;1;1;1;1;0
30/04/2017;97.9;96.6;-1.0;86.3;-1.0;99.7;-1.0;-1.0;95.5;114.1;-1.0;89.0;102.8;-1.0;97.9;1;1;1;1;1
01/05/2017;74.2;67.9;-1.0;59.6;-1.0;78.9;-1.0;-1.0;70.4;81.0;-1.0;73.5;78.4;-1.0;71.92;1;1;1;1;0
02/05/2017;40.5;58.0;-1.0;26.7;-1.0;45.6;-1.0;-1.0;45.5;43.6;-1.0;33.8;41.4;-1.0;47.9;0;1;0;0;0
03/05/2017;37.1;54.6;-1.0;28.7;-1.0;43.3;-1.0;-1.0;43.5;40.9;-1.0;35.5;42.9;-1.0;45.2;0;1;0;0;0
04/05/2017;47.2;58.9;-1.0;33.8;-1.0;48.7;-1.0;-1.0;51.0;-1.0;-1.0;40.8;50.9;-1.0;52.5;1;1;1;0;0
05/05/2017;61.8;76.0;-1.0;37.3;-1.0;64.4;-1.0;-1.0;62.1;-1.0;-1.0;45.5;56.8;-1.0;66.91;1;1;1;0;0
06/05/2017;56.2;69.4;-1.0;37.6;-1.0;61.8;-1.0;-1.0;59.9;51.7;-1.0;45.9;54.9;-1.0;61.37;1;1;1;0;0
07/05/2017;54.6;78.1;-1.0;42.6;-1.0;56.3;-1.0;-1.0;57.8;47.1;-1.0;67.9;58.0;-1.0;64.89;1;1;1;0;0
08/05/2017;69.0;70.1;-1.0;55.5;-1.0;66.9;-1.0;-1.0;68.3;64.9;-1.0;60.6;71.2;-1.0;69.51;1;1;1;1;0
09/05/2017;54.0;72.7;-1.0;51.8;-1.0;64.7;-1.0;-1.0;66.8;67.4;-1.0;64.0;68.7;-1.0;63.93;1;1;1;0;0
10/05/2017;61.8;81.4;-1.0;53.2;-1.0;67.8;-1.0;-1.0;67.7;67.9;-1.0;62.8;66.8;-1.0;70.72;1;1;1;1;0
11/05/2017;52.9;62.1;-1.0;31.4;-1.0;59.6;-1.0;-1.0;57.3;44.9;-1.0;-1.0;43.9;-1.0;55.44;1;1;1;0;0
12/05/2017;33.0;55.3;-1.0;16.7;-1.0;35.1;-1.0;-1.0;46.8;25.7;-1.0;25.0;28.9;-1.0;41.75;0;1;0;0;0
13/05/2017;38.7;48.0;-1.0;19.8;-1.0;33.3;-1.0;-1.0;47.9;32.2;-1.0;29.4;32.5;-1.0;41.62;0;1;0;0;0
14/05/2017;41.1;59.0;-1.0;35.4;-1.0;44.8;-1.0;-1.0;50.2;40.2;-1.0;35.2;45.1;-1.0;49.13;0;1;0;0;0
15/05/2017;43.6;69.1;-1.0;42.2;-1.0;50.5;-1.0;-1.0;55.8;50.3;-1.0;46.0;53.3;-1.0;55.72;1;1;1;0;0
16/05/2017;52.0;85.3;-1.0;50.2;-1.0;63.8;-1.0;-1.0;77.7;58.0;-1.0;57.9;62.5;-1.0;67.6;1;1;1;0;0
17/05/2017;77.7;95.3;-1.0;70.5;-1.0;78.6;-1.0;-1.0;95.2;80.3;-1.0;68.8;81.4;-1.0;85.6;1;1;1;1;1
18/05/2017;87.1;92.5;-1.0;75.6;-1.0;81.1;-1.0;-1.0;98.8;84.3;-1.0;76.1;81.8;-1.0;88.59;1;1;1;1;1
19/05/2017;52.3;65.7;-1.0;50.2;-1.0;60.6;-1.0;-1.0;65.3;53.7;-1.0;48.0;58.8;-1.0;58.81;1;1;1;0;0
20/05/2017;47.1;61.7;-1.0;50.4;-1.0;61.8;-1.0;-1.0;55.4;49.1;-1.0;46.0;61.4;-1.0;55.13;1;1;1;0;0
21/05/2017;51.4;72.1;-1.0;60.4;-1.0;60.2;-1.0;-1.0;60.1;55.4;-1.0;51.1;63.3;-1.0;61.81;1;1;1;0;0
22/05/2017;66.3;81.9;-1.0;62.0;-1.0;67.3;-1.0;-1.0;77.2;61.5;-1.0;52.7;70.4;-1.0;73.32;1;1;1;1;0
23/05/2017;72.8;91.2;-1.0;67.9;-1.0;-1.0;-1.0;-1.0;81.5;74.0;-1.0;64.5;78.3;-1.0;81.24;1;1;1;1;0
24/05/2017;77.0;90.1;-1.0;78.8;-1.0;-1.0;-1.0;-1.0;87.2;84.2;-1.0;81.8;89.9;-1.0;84.29;1;1;1;1;1
25/05/2017;80.7;87.8;-1.0;86.6;-1.0;-1.0;-1.0;-1.0;87.6;89.1;-1.0;85.8;94.3;-1.0;85.57;1;1;1;1;1
26/05/2017;85.0;100.9;-1.0;86.0;-1.0;-1.0;-1.0;-1.0;99.9;102.7;-1.0;83.5;95.8;-1.0;93.29;1;1;1;1;1
27/05/2017;108.0;98.7;-1.0;97.6;-1.0;-1.0;-1.0;-1.0;114.8;110.7;-1.0;91.7;108.1;-1.0;103.92;1;1;1;1;1
28/05/2017;100.4;98.4;-1.0;97.5;-1.0;-1.0;-1.0;-1.0;116.6;109.6;-1.0;87.5;106.6;-1.0;100.36;1;1;1;1;1
29/05/2017;100.3;97.9;-1.0;81.1;-1.0;-1.0;-1.0;-1.0;113.6;99.3;-1.0;79.8;94.3;-1.0;98.28;1;1;1;1;1
30/05/2017;91.8;81.3;-1.0;86.0;-1.0;-1.0;-1.0;-1.0;105.0;98.0;-1.0;71.6;94.4;-1.0;87.6;1;1;1;1;1
31/05/2017;73.9;70.1;-1.0;72.2;-1.0;-1.0;-1.0;-1.0;79.8;79.7;-1.0;64.7;84.6;-1.0;73.61;1;1;1;1;0
01/06/2017;70.6;79.3;-1.0;68.4;-1.0;-1.0;-1.0;-1.0;78.0;78.8;-1.0;64.8;78.3;-1.0;75.28;1;1;1;1;0
02/06/2017;63.0;77.1;-1.0;61.4;-1.0;-1.0;-1.0;-1.0;74.0;73.2;-1.0;60.9;70.5;-1.0;70.01;1;1;1;1;0
03/06/2017;64.0;67.8;-1.0;56.4;-1.0;-1.0;-1.0;-1.0;71.1;65.3;-1.0;50.2;63.8;-1.0;65.48;1;1;1;0;0
04/06/2017;55.9;52.4;-1.0;51.3;-1.0;-1.0;-1.0;-1.0;60.0;54.2;-1.0;51.8;60.7;-1.0;54.94;1;1;1;0;0
05/06/2017;64.9;60.7;-1.0;65.1;-1.0;-1.0;-1.0;-1.0;71.7;62.5;-1.0;62.1;70.3;-1.0;63.78;1;1;1;0;0
06/06/2017;51.4;60.6;-1.0;49.0;-1.0;-1.0;-1.0;-1.0;63.4;52.1;-1.0;51.0;54.6;-1.0;55.73;1;1;1;0;0
07/06/2017;47.9;54.9;-1.0;55.6;-1.0;-1.0;-1.0;-1.0;60.9;52.9;-1.0;54.5;61.8;-1.0;52.79;1;1;1;0;0
08/06/2017;65.4;78.0;-1.0;57.8;-1.0;-1.0;-1.0;-1.0;77.4;66.4;-1.0;52.9;65.5;-1.0;70.68;1;1;1;1;0
09/06/2017;83.2;80.9;-1.0;78.9;-1.0;-1.0;-1.0;-1.0;104.8;86.7;-1.0;65.0;85.7;-1.0;82.51;1;1;1;1;1
10/06/2017;65.2;69.7;-1.0;67.3;-1.0;-1.0;-1.0;-1.0;81.4;73.6;-1.0;64.8;79.5;-1.0;69.02;1;1;1;1;0
11/06/2017;79.5;98.2;-1.0;84.7;-1.0;-1.0;-1.0;-1.0;97.3;84.8;-1.0;91.9;97.2;-1.0;89.85;1;1;1;1;1
12/06/2017;66.7;74.9;-1.0;67.4;-1.0;-1.0;-1.0;-1.0;83.9;70.5;-1.0;57.5;81.6;-1.0;72.07;1;1;1;1;0
13/06/2017;66.8;86.3;-1.0;62.3;-1.0;-1.0;-1.0;-1.0;77.7;77.2;-1.0;77.3;78.4;-1.0;76.64;1;1;1;1;0
14/06/2017;67.9;83.6;-1.0;70.2;-1.0;-1.0;-1.0;-1.0;78.3;85.0;-1.0;68.2;80.8;-1.0;76.36;1;1;1;1;0
15/06/2017;60.0;84.7;-1.0;51.6;-1.0;-1.0;-1.0;-1.0;77.1;76.4;-1.0;60.9;69.8;-1.0;71.81;1;1;1;1;0
16/06/2017;67.0;87.9;-1.0;64.3;-1.0;-1.0;-1.0;-1.0;80.8;-1.0;-1.0;65.8;82.8;-1.0;77.92;1;1;1;1;0
17/06/2017;80.3;88.1;-1.0;77.8;-1.0;-1.0;-1.0;-1.0;86.2;-1.0;-1.0;79.8;88.0;-1.0;84.59;1;1;1;1;1
18/06/2017;80.2;86.9;-1.0;79.1;-1.0;-1.0;-1.0;-1.0;93.5;-1.0;-1.0;75.9;90.1;-1.0;84.32;1;1;1;1;1
19/06/2017;105.6;109.1;-1.0;91.8;-1.0;-1.0;-1.0;-1.0;119.8;-1.0;-1.0;88.0;-1.0;-1.0;107.11;1;1;1;1;1
20/06/2017;108.7;112.3;-1.0;96.9;-1.0;-1.0;-1.0;-1.0;117.2;-1.0;-1.0;95.7;-1.0;-1.0;110.28;1;1;1;1;1
21/06/2017;100.0;120.7;-1.0;94.4;-1.0;-1.0;-1.0;-1.0;116.1;-1.0;-1.0;86.5;-1.0;-1.0;110.04;1;1;1;1;1
22/06/2017;103.0;120.3;-1.0;86.3;-1.0;-1.0;-1.0;-1.0;112.7;-1.0;-1.0;94.8;81.8;-1.0;107.6;1;1;1;1;1
23/06/2017;111.3;101.0;-1.0;93.4;-1.0;-1.0;-1.0;-1.0;120.1;-1.0;-1.0;81.8;94.1;-1.0;104.46;1;1;1;1;1
24/06/2017;86.0;87.6;-1.0;75.9;-1.0;-1.0;-1.0;-1.0;92.5;86.9;-1.0;80.2;87.9;-1.0;86.81;1;1;1;1;1
25/06/2017;56.9;65.9;-1.0;58.6;-1.0;-1.0;-1.0;-1.0;63.1;59.5;-1.0;57.7;66.3;-1.0;61.94;1;1;1;0;0
26/06/2017;58.1;56.1;-1.0;45.3;-1.0;-1.0;-1.0;-1.0;67.4;58.3;-1.0;43.2;52.9;-1.0;56.44;1;1;1;0;0
27/06/2017;80.8;88.0;-1.0;73.1;-1.0;-1.0;-1.0;-1.0;88.7;82.5;-1.0;73.9;86.6;-1.0;84.5;1;1;1;1;1
28/06/2017;53.8;59.1;-1.0;48.8;-1.0;-1.0;-1.0;-1.0;40.9;57.0;-1.0;50.0;58.3;-1.0;56.5;1;1;1;0;0
29/06/2017;50.3;57.9;-1.0;46.7;-1.0;-1.0;-1.0;-1.0;42.7;53.3;-1.0;46.4;50.6;-1.0;53.49;1;1;1;0;0
30/06/2017;42.3;55.9;-1.0;44.2;-1.0;-1.0;-1.0;-1.0;41.5;49.9;-1.0;47.9;48.1;-1.0;48.89;0;1;0;0;0
01/07/2017;44.0;56.1;-1.0;45.0;-1.0;-1.0;-1.0;-1.0;37.1;46.8;-1.0;46.2;52.5;-1.0;50.19;0;1;0;0;0
02/07/2017;50.6;54.5;-1.0;46.4;-1.0;-1.0;-1.0;-1.0;49.0;48.4;-1.0;46.4;53.8;-1.0;52.56;1;1;1;0;0
03/07/2017;46.0;59.9;-1.0;45.8;-1.0;-1.0;-1.0;-1.0;54.2;48.9;-1.0;46.7;55.0;-1.0;53.07;1;1;1;0;0
04/07/2017;57.8;82.3;-1.0;55.0;-1.0;-1.0;-1.0;-1.0;70.2;55.4;-1.0;58.1;67.8;-1.0;69.43;1;1;1;1;0
05/07/2017;83.8;100.7;-1.0;76.3;-1.0;-1.0;-1.0;-1.0;90.1;78.2;-1.0;75.7;84.1;-1.0;90.87;1;1;1;1;1
06/07/2017;91.7;100.2;-1.0;77.7;-1.0;-1.0;-1.0;-1.0;100.0;88.7;-1.0;83.0;90.6;-1.0;94.99;1;1;1;1;1
07/07/2017;83.8;107.6;-1.0;75.0;-1.0;-1.0;-1.0;-1.0;96.9;85.1;-1.0;84.5;90.1;-1.0;94.65;1;1;1;1;1
08/07/2017;92.7;117.2;-1.0;91.6;-1.0;-1.0;-1.0;-1.0;105.1;100.9;-1.0;88.9;105.9;-1.0;104.81;1;1;1;1;1
09/07/2017;78.8;84.6;-1.0;73.6;-1.0;-1.0;-1.0;-1.0;83.8;83.0;-1.0;65.6;83.5;-1.0;81.77;1;1;1;1;0
10/07/2017;53.5;58.0;-1.0;47.9;-1.0;-1.0;-1.0;-1.0;64.7;49.1;-1.0;39.8;57.5;-1.0;55.78;1;1;1;0;0
11/07/2017;45.0;46.4;-1.0;43.6;-1.0;-1.0;-1.0;-1.0;54.3;51.5;-1.0;38.7;54.0;-1.0;46.74;0;1;0;0;0
12/07/2017;42.7;54.0;-1.0;42.0;-1.0;-1.0;-1.0;-1.0;53.2;47.6;-1.0;38.0;50.5;-1.0;48.51;0;1;0;0;0
13/07/2017;48.9;54.8;-1.0;44.8;-1.0;-1.0;-1.0;-1.0;54.8;52.1;-1.0;44.8;56.2;-1.0;52.29;1;1;1;0;0
14/07/2017;67.1;74.2;-1.0;63.3;-1.0;-1.0;-1.0;-1.0;70.1;68.3;-1.0;66.8;73.4;-1.0;70.87;1;1;1;1;0
15/07/2017;70.7;75.0;-1.0;67.7;-1.0;-1.0;-1.0;-1.0;72.3;72.4;-1.0;66.2;80.5;-1.0;73.69;1;1;1;1;0
16/07/2017;73.9;80.7;-1.0;69.9;-1.0;-1.0;-1.0;-1.0;78.1;75.2;-1.0;74.0;82.3;-1.0;77.8;1;1;1;1;0
17/07/2017;81.2;108.1;-1.0;81.8;-1.0;-1.0;-1.0;-1.0;95.4;89.9;-1.0;79.9;93.2;-1.0;94.22;1;1;1;1;1
18/07/2017;108.8;115.4;-1.0;96.3;-1.0;-1.0;-1.0;-1.0;121.1;114.1;-1.0;98.5;111.5;-1.0;111.84;1;1;1;1;1
19/07/2017;104.1;107.3;-1.0;97.1;-1.0;-1.0;-1.0;-1.0;121.2;111.9;-1.0;94.1;108.3;-1.0;105.99;1;1;1;1;1
20/07/2017;79.0;68.7;-1.0;71.7;-1.0;-1.0;-1.0;-1.0;97.9;83.9;-1.0;59.3;82.9;-1.0;75.05;1;1;1;1;0
21/07/2017;45.2;56.3;-1.0;41.7;-1.0;-1.0;-1.0;-1.0;60.4;51.5;-1.0;41.6;55.0;-1.0;51.18;0;1;0;0;0
22/07/2017;57.6;56.8;-1.0;45.9;-1.0;-1.0;-1.0;-1.0;60.6;61.6;-1.0;48.8;61.7;-1.0;57.64;1;1;1;0;0
23/07/2017;52.3;59.1;-1.0;49.3;-1.0;-1.0;-1.0;-1.0;57.5;52.8;-1.0;48.1;61.2;-1.0;56.25;1;1;1;0;0
24/07/2017;45.9;60.9;-1.0;46.1;-1.0;-1.0;-1.0;-1.0;55.8;50.5;-1.0;49.0;56.2;-1.0;53.63;1;1;1;0;0
25/07/2017;52.2;70.7;-1.0;42.9;-1.0;-1.0;-1.0;-1.0;57.0;57.5;-1.0;60.8;64.0;-1.0;61.51;1;1;1;0;0
26/07/2017;54.1;72.5;-1.0;54.6;-1.0;-1.0;-1.0;-1.0;61.9;58.7;-1.0;52.8;66.9;-1.0;63.55;1;1;1;0;0
27/07/2017;45.8;40.9;-1.0;39.6;-1.0;-1.0;-1.0;-1.0;56.1;48.5;-1.0;33.2;50.0;-1.0;44.17;0;1;0;0;0
