;FR20013;FR20046;FR20062;FR20065;FR20061;FR20077;FR20037;FR20017;FR20048;indicateur
06/05/2020;8.3;5.9;7.1;-1.0;-1.0;5.6;4.7;-1.0;-1.0;6.8
07/05/2020;12.1;8.3;9.4;-1.0;-1.0;6.6;7.3;-1.0;-1.0;9.83
08/05/2020;8.7;5.7;7.1;-1.0;-1.0;5.5;5.3;-1.0;-1.0;6.96
09/05/2020;7.3;4.5;6.0;-1.0;-1.0;4.9;4.9;-1.0;-1.0;5.78
10/05/2020;9.4;7.3;9.2;-1.0;-1.0;7.8;7.9;-1.0;-1.0;8.31
11/05/2020;6.4;1.6;2.1;-1.0;-1.0;2.3;1.4;-1.0;-1.0;3.65
12/05/2020;9.2;4.8;6.3;-1.0;-1.0;4.5;5.1;-1.0;-1.0;6.75
13/05/2020;11.0;7.7;10.2;-1.0;-1.0;6.3;9.3;9.3;-1.0;9.34
14/05/2020;12.7;10.7;13.8;-1.0;-1.0;9.6;10.6;11.9;-1.0;11.69
15/05/2020;16.2;12.9;17.0;-1.0;-1.0;11.7;13.9;15.5;-1.0;14.81
16/05/2020;12.6;11.4;13.7;-1.0;-1.0;9.5;10.6;12.3;-1.0;11.99
17/05/2020;9.1;5.3;6.5;-1.0;-1.0;4.5;5.1;5.6;-1.0;6.53
18/05/2020;10.2;4.6;5.9;-1.0;-1.0;4.0;5.2;5.4;-1.0;6.59
19/05/2020;13.8;4.2;5.4;-1.0;-1.0;3.7;4.4;4.8;-1.0;7.3
20/05/2020;14.8;4.8;6.2;-1.0;-1.0;4.3;5.0;5.3;-1.0;7.99
21/05/2020;11.9;6.5;7.8;-1.0;-1.0;6.0;6.2;6.8;7.7;8.2
22/05/2020;14.0;9.0;10.9;-1.0;-1.0;8.3;8.3;9.4;9.0;10.58
23/05/2020;-1.0;4.7;6.4;-1.0;-1.0;4.4;5.5;5.9;5.1;5.34
24/05/2020;6.8;4.0;4.4;-1.0;-1.0;3.4;3.9;4.1;4.0;4.86
25/05/2020;10.0;4.3;5.5;-1.0;-1.0;4.0;4.4;5.0;4.5;6.24
26/05/2020;-1.0;5.0;6.4;-1.0;-1.0;4.5;5.3;5.7;5.2;5.36
27/05/2020;-1.0;5.1;6.9;-1.0;-1.0;5.3;5.4;6.1;6.1;5.6
28/05/2020;-1.0;6.3;8.3;-1.0;-1.0;6.0;6.5;7.3;7.0;6.79
29/05/2020;13.4;4.9;6.4;-1.0;-1.0;4.6;5.5;5.8;5.7;7.79
30/05/2020;11.7;5.3;6.6;-1.0;-1.0;4.3;5.2;5.8;5.9;7.38
31/05/2020;10.6;5.7;7.3;-1.0;-1.0;4.5;6.5;6.1;6.5;7.38
01/06/2020;10.5;6.6;8.7;-1.0;-1.0;6.4;6.5;7.3;6.4;7.99
02/06/2020;13.1;7.1;8.8;-1.0;-1.0;7.0;6.6;7.2;5.5;8.9
03/06/2020;10.6;7.6;9.2;-1.0;-1.0;6.6;7.0;7.8;7.1;8.52
04/06/2020;10.1;5.6;8.4;-1.0;-1.0;4.3;6.2;-1.0;5.0;7.64
05/06/2020;8.8;4.3;5.7;-1.0;-1.0;3.8;4.4;-1.0;4.7;6.26
06/06/2020;6.3;1.8;2.6;-1.0;-1.0;1.3;1.9;-1.0;1.5;3.75
07/06/2020;8.1;3.4;4.1;-1.0;-1.0;3.0;3.4;-1.0;3.4;5.42
08/06/2020;8.4;2.4;3.2;-1.0;-1.0;2.6;2.5;-1.0;2.6;4.99
09/06/2020;9.3;5.7;7.1;-1.0;-1.0;5.1;4.9;-1.0;6.5;7.17
10/06/2020;10.7;9.1;10.8;-1.0;-1.0;7.6;8.9;-1.0;12.0;9.8
11/06/2020;12.0;7.7;8.9;-1.0;-1.0;6.8;7.6;7.7;8.4;9.0
12/06/2020;12.0;5.5;6.9;-1.0;-1.0;5.2;5.9;6.3;6.5;7.74
13/06/2020;8.6;5.1;5.7;-1.0;-1.0;3.5;4.6;5.2;4.6;6.14
14/06/2020;7.3;4.4;4.8;-1.0;-1.0;3.3;3.8;4.4;4.5;5.22
15/06/2020;16.4;3.7;4.7;-1.0;-1.0;3.6;3.7;4.6;3.7;7.79
16/06/2020;11.4;3.7;4.8;-1.0;-1.0;3.8;4.1;4.1;3.7;6.17
17/06/2020;9.1;3.0;5.7;-1.0;-1.0;2.1;-1.0;2.6;2.6;4.9
18/06/2020;10.9;3.8;4.5;-1.0;-1.0;2.4;-1.0;3.6;3.2;6.07
19/06/2020;10.5;-1.0;3.2;-1.0;-1.0;2.2;2.9;2.8;3.2;6.11
20/06/2020;7.3;-1.0;3.3;-1.0;-1.0;2.4;2.7;3.0;3.5;4.81
21/06/2020;6.1;-1.0;3.5;-1.0;-1.0;2.8;3.0;3.3;3.6;4.46
22/06/2020;10.2;-1.0;4.0;-1.0;-1.0;3.0;3.0;3.5;2.9;6.31
23/06/2020;14.0;-1.0;7.1;-1.0;-1.0;5.1;5.8;6.2;5.9;9.5
24/06/2020;14.6;-1.0;10.7;-1.0;-1.0;8.6;8.0;9.2;8.4;11.38
25/06/2020;14.5;-1.0;9.9;-1.0;-1.0;9.4;8.3;9.3;7.2;11.4
26/06/2020;12.1;-1.0;8.7;-1.0;-1.0;7.6;6.7;7.9;5.8;9.55
27/06/2020;11.2;-1.0;8.1;-1.0;-1.0;6.2;6.5;7.2;6.2;8.83
28/06/2020;11.3;-1.0;7.0;-1.0;-1.0;4.1;6.5;6.3;6.1;8.47
29/06/2020;12.0;-1.0;3.7;-1.0;-1.0;2.9;3.2;3.2;2.9;6.97
30/06/2020;11.1;-1.0;5.4;-1.0;-1.0;4.3;4.2;4.8;3.9;7.43
01/07/2020;13.0;-1.0;7.5;-1.0;-1.0;5.0;5.7;6.4;5.8;9.15
02/07/2020;10.8;-1.0;4.7;-1.0;-1.0;3.3;4.2;4.2;4.8;7.03
03/07/2020;11.4;-1.0;3.9;-1.0;-1.0;3.0;3.0;3.5;3.1;6.82
04/07/2020;8.2;-1.0;4.2;-1.0;-1.0;3.1;3.3;4.0;3.8;5.71
05/07/2020;6.5;-1.0;3.6;-1.0;-1.0;2.6;2.7;3.2;3.0;4.56
06/07/2020;10.4;-1.0;4.4;-1.0;-1.0;3.6;3.3;3.8;3.4;6.57
07/07/2020;14.4;-1.0;6.0;-1.0;-1.0;4.9;4.9;5.3;4.6;9.15
08/07/2020;15.2;-1.0;5.3;-1.0;-1.0;4.7;4.5;4.8;4.1;9.22
09/07/2020;17.3;-1.0;8.3;-1.0;-1.0;5.3;5.1;7.3;6.1;11.32
10/07/2020;16.7;-1.0;6.8;-1.0;-1.0;5.0;6.9;6.5;9.6;10.93
11/07/2020;9.8;-1.0;4.0;-1.0;-1.0;2.3;2.5;2.9;2.9;5.82
12/07/2020;8.8;-1.0;4.2;-1.0;-1.0;3.0;3.3;3.8;4.0;5.88
13/07/2020;11.7;-1.0;6.4;-1.0;-1.0;4.6;4.4;5.2;5.1;7.9
14/07/2020;11.3;-1.0;7.5;-1.0;-1.0;6.3;5.9;6.5;7.1;8.5
15/07/2020;14.2;-1.0;6.7;-1.0;-1.0;4.9;5.4;5.8;5.9;9.36
16/07/2020;10.3;-1.0;5.2;-1.0;-1.0;3.5;3.5;4.3;3.7;6.78
17/07/2020;9.5;-1.0;4.5;-1.0;-1.0;3.4;3.4;4.2;3.5;6.37
18/07/2020;9.6;-1.0;5.3;-1.0;-1.0;3.9;4.1;4.8;4.8;6.77
19/07/2020;10.8;-1.0;7.4;-1.0;-1.0;5.2;5.8;6.7;5.9;8.35
20/07/2020;15.5;-1.0;10.4;-1.0;-1.0;7.9;8.5;9.4;8.9;11.91
21/07/2020;21.0;-1.0;14.8;-1.0;-1.0;10.5;11.6;13.0;10.3;16.27
22/07/2020;17.5;-1.0;14.4;-1.0;-1.0;12.8;10.1;12.7;9.8;14.45
23/07/2020;17.4;-1.0;11.7;-1.0;-1.0;8.4;10.7;11.0;10.1;13.71
24/07/2020;14.8;-1.0;6.7;-1.0;-1.0;5.1;6.6;6.5;6.5;10.06
25/07/2020;11.4;-1.0;6.2;-1.0;-1.0;4.4;5.3;5.5;5.0;8.01
26/07/2020;7.6;-1.0;3.2;-1.0;-1.0;2.2;2.9;3.4;3.6;5.13
27/07/2020;12.4;-1.0;6.1;-1.0;-1.0;5.4;4.9;5.9;4.9;8.55
28/07/2020;14.4;6.0;7.9;-1.0;-1.0;5.6;7.4;7.4;6.8;9.08
29/07/2020;12.8;3.9;5.2;-1.0;-1.0;4.2;4.1;4.6;3.7;6.81
30/07/2020;17.3;7.5;9.0;-1.0;-1.0;7.2;7.9;8.4;7.9;10.76
31/07/2020;19.0;12.0;14.4;-1.0;-1.0;11.0;13.0;13.3;11.2;14.6
01/08/2020;18.1;9.8;11.1;-1.0;-1.0;8.9;-1.0;10.3;-1.0;12.71
02/08/2020;7.4;5.3;5.2;-1.0;-1.0;3.9;-1.0;4.8;-1.0;5.83
03/08/2020;10.6;2.9;3.9;-1.0;-1.0;2.9;-1.0;3.6;-1.0;5.68
04/08/2020;11.2;3.5;4.9;-1.0;-1.0;3.9;-1.0;4.5;3.7;6.37
05/08/2020;12.1;4.0;5.7;-1.0;-1.0;3.8;-1.0;5.0;4.6;7.01
06/08/2020;12.6;5.8;6.7;-1.0;-1.0;4.2;4.9;6.1;5.6;7.86
07/08/2020;14.0;8.5;8.1;-1.0;-1.0;6.1;5.4;7.3;7.2;9.51
08/08/2020;11.1;8.4;8.1;-1.0;-1.0;5.6;6.6;7.7;6.9;8.83
09/08/2020;11.5;9.3;9.8;-1.0;-1.0;7.5;7.3;8.7;8.2;9.61
10/08/2020;16.9;9.4;10.9;-1.0;-1.0;8.6;9.3;9.8;9.4;11.77
11/08/2020;11.2;8.6;9.4;-1.0;-1.0;7.2;6.9;8.2;8.7;9.12
12/08/2020;-1.0;9.8;11.9;-1.0;-1.0;9.2;9.7;11.1;9.4;10.38
13/08/2020;-1.0;10.1;11.8;-1.0;-1.0;9.3;9.7;10.9;9.6;10.42
14/08/2020;-1.0;4.9;6.1;-1.0;-1.0;4.2;5.0;4.9;5.1;4.93
15/08/2020;5.9;4.1;4.2;-1.0;-1.0;3.3;3.9;4.0;4.2;4.59
16/08/2020;8.8;6.9;6.8;-1.0;-1.0;4.4;5.8;6.1;6.8;7.13
17/08/2020;-1.0;6.3;6.1;-1.0;-1.0;3.4;4.8;4.5;6.8;5.34
18/08/2020;-1.0;2.9;3.7;-1.0;-1.0;3.4;3.2;3.5;2.9;3.21
19/08/2020;6.3;3.9;4.9;-1.0;-1.0;3.5;3.5;4.4;4.6;4.75
20/08/2020;9.4;5.6;6.7;-1.0;-1.0;5.8;5.6;6.6;5.2;7.05
21/08/2020;5.6;3.2;4.0;-1.0;-1.0;4.4;3.1;3.8;3.6;4.1
22/08/2020;5.3;4.2;4.2;-1.0;-1.0;4.7;3.6;4.0;3.9;4.42
23/08/2020;3.9;3.0;3.4;-1.0;-1.0;3.2;2.8;3.3;3.0;3.35
24/08/2020;6.4;2.7;3.2;-1.0;-1.0;2.7;2.5;2.9;2.6;3.86
25/08/2020;6.8;5.0;4.2;-1.0;-1.0;3.6;2.8;4.0;3.2;5.03
26/08/2020;7.9;4.0;4.3;-1.0;-1.0;3.1;3.8;3.8;3.1;5.09
27/08/2020;9.6;6.5;6.3;-1.0;-1.0;4.4;4.5;5.7;5.4;7.01
28/08/2020;8.3;4.5;5.5;-1.0;-1.0;3.6;3.3;4.4;3.4;5.51
29/08/2020;7.0;4.0;4.2;-1.0;-1.0;3.1;4.4;3.9;3.8;4.9
30/08/2020;4.3;2.7;2.5;-1.0;-1.0;1.9;2.1;2.4;2.4;3.03
31/08/2020;6.2;2.3;3.2;-1.0;-1.0;2.1;2.2;2.4;2.4;3.5
01/09/2020;7.2;3.1;4.2;-1.0;-1.0;4.1;3.1;3.7;3.1;4.52
02/09/2020;7.0;4.2;5.5;-1.0;-1.0;4.8;4.1;4.8;4.4;5.23
03/09/2020;9.3;6.0;6.2;-1.0;-1.0;5.1;4.6;5.7;5.0;6.78
04/09/2020;11.1;7.1;8.8;-1.0;-1.0;6.0;5.8;7.1;6.1;8.2
05/09/2020;8.9;5.4;6.3;-1.0;-1.0;5.0;4.8;5.9;4.5;6.55
06/09/2020;7.1;3.4;4.1;-1.0;-1.0;3.2;3.2;3.8;3.2;4.62
07/09/2020;9.5;5.4;5.3;-1.0;-1.0;3.8;4.6;4.8;4.4;6.37
08/09/2020;11.7;5.9;6.6;-1.0;-1.0;5.7;5.2;6.1;5.8;7.64
09/09/2020;14.4;11.7;12.4;-1.0;-1.0;7.9;7.9;10.8;9.2;11.91
10/09/2020;12.1;5.8;8.4;-1.0;-1.0;6.6;6.6;7.7;6.9;8.36
11/09/2020;10.1;5.2;6.5;-1.0;-1.0;5.0;5.1;5.8;4.9;6.85
12/09/2020;7.6;5.0;5.3;-1.0;-1.0;4.2;4.9;4.9;4.5;5.74
13/09/2020;11.1;10.3;9.1;-1.0;-1.0;5.6;8.0;8.7;6.9;9.84
14/09/2020;14.9;13.3;16.5;-1.0;-1.0;11.4;13.0;15.5;12.9;14.45
15/09/2020;19.4;17.1;19.0;-1.0;-1.0;16.0;16.3;18.0;15.4;18.01
16/09/2020;17.5;15.6;18.9;-1.0;-1.0;13.0;14.9;17.1;14.3;16.59
17/09/2020;15.6;11.5;14.4;-1.0;-1.0;13.4;14.0;13.3;12.2;13.52
18/09/2020;20.6;18.3;21.6;-1.0;-1.0;16.8;16.9;20.9;17.3;19.68
19/09/2020;13.6;12.1;14.7;-1.0;-1.0;11.3;12.0;13.7;11.6;13.05
20/09/2020;10.3;9.2;10.6;-1.0;-1.0;6.8;8.8;9.5;8.9;9.6
21/09/2020;10.7;10.8;10.7;-1.0;-1.0;7.7;7.3;8.6;9.8;9.8
22/09/2020;9.9;5.7;8.5;-1.0;-1.0;8.1;6.5;7.4;4.7;7.57
23/09/2020;10.8;6.9;9.3;-1.0;-1.0;6.8;7.1;6.9;6.2;8.11
24/09/2020;7.1;4.2;5.8;-1.0;-1.0;3.9;4.8;5.3;4.2;5.47
25/09/2020;4.9;1.7;1.9;-1.0;-1.0;1.7;1.5;1.8;1.3;2.67
26/09/2020;7.3;3.6;3.9;-1.0;-1.0;2.9;3.1;3.9;3.1;4.76
27/09/2020;5.4;2.8;2.7;-1.0;-1.0;2.4;2.6;2.9;2.4;3.59
28/09/2020;7.6;2.6;3.6;-1.0;-1.0;3.7;3.4;3.2;2.1;4.36
29/09/2020;10.0;5.7;7.3;-1.0;-1.0;7.5;6.7;6.8;6.2;7.42
30/09/2020;16.3;10.7;15.7;-1.0;-1.0;10.2;11.8;14.3;12.0;13.61
01/10/2020;16.2;12.7;16.6;-1.0;-1.0;12.2;10.3;14.9;10.6;14.24
02/10/2020;10.8;7.0;8.6;-1.0;-1.0;6.1;5.7;7.4;6.5;8.16
03/10/2020;3.9;1.6;2.2;-1.0;-1.0;1.8;1.7;2.2;1.6;2.48
04/10/2020;4.4;2.5;2.7;-1.0;-1.0;2.3;2.6;2.4;2.1;3.05
05/10/2020;6.7;2.7;4.4;-1.0;-1.0;3.5;3.9;3.8;2.1;4.35
06/10/2020;8.8;4.0;5.3;-1.0;-1.0;5.4;4.1;5.0;3.3;5.76
07/10/2020;8.9;4.5;5.5;-1.0;-1.0;4.8;5.3;5.3;5.4;6.14
08/10/2020;12.6;7.2;9.2;-1.0;-1.0;7.1;5.9;8.2;6.8;9.03
09/10/2020;15.0;10.1;13.7;-1.0;-1.0;8.6;9.4;11.6;9.2;12.0
10/10/2020;8.9;4.6;5.7;-1.0;-1.0;3.8;4.4;4.8;4.8;5.94
11/10/2020;5.8;3.1;3.6;-1.0;-1.0;2.7;3.0;3.5;3.4;4.03
12/10/2020;7.5;5.2;5.7;-1.0;-1.0;5.3;5.0;5.1;5.6;5.85
13/10/2020;13.4;10.5;11.0;-1.0;-1.0;8.6;8.8;9.9;8.5;11.04
14/10/2020;11.4;8.3;10.2;-1.0;-1.0;8.7;9.2;8.7;9.0;9.45
15/10/2020;8.2;4.7;5.6;-1.0;-1.0;3.7;4.3;5.0;5.5;5.82
16/10/2020;6.2;4.3;5.2;-1.0;-1.0;3.7;3.8;4.9;4.9;5.02
17/10/2020;14.6;7.6;13.3;-1.0;-1.0;6.0;10.5;14.3;9.2;12.03
18/10/2020;11.6;10.0;13.9;-1.0;-1.0;8.2;8.7;11.8;10.6;10.95
19/10/2020;14.0;12.1;14.3;-1.0;-1.0;10.5;12.0;12.5;11.7;12.8
20/10/2020;10.0;4.6;5.4;-1.0;-1.0;4.4;4.1;5.2;3.7;6.36
21/10/2020;10.4;6.5;8.4;-1.0;-1.0;8.3;6.5;7.7;5.0;8.05
22/10/2020;14.8;12.6;14.9;-1.0;-1.0;15.6;12.3;14.0;12.1;13.68
23/10/2020;12.4;8.7;10.5;-1.0;-1.0;9.5;6.4;9.6;6.9;9.89
24/10/2020;11.5;8.1;9.7;-1.0;-1.0;6.0;8.0;12.1;6.2;10.32
25/10/2020;8.8;5.4;6.5;-1.0;-1.0;4.7;5.2;6.0;4.2;6.59
26/10/2020;-1.0;3.7;4.2;-1.0;-1.0;3.8;4.0;4.4;2.7;4.04
27/10/2020;9.0;6.0;6.5;-1.0;-1.0;4.6;5.8;5.8;4.9;6.82
28/10/2020;10.0;4.1;4.9;-1.0;-1.0;5.8;4.4;4.8;3.5;6.11
29/10/2020;-1.0;7.2;8.1;-1.0;-1.0;5.4;6.5;7.2;5.9;7.12
30/10/2020;16.1;12.3;15.1;-1.0;-1.0;8.2;9.4;12.9;9.4;13.39
31/10/2020;20.2;19.3;22.8;-1.0;-1.0;16.1;15.7;22.9;14.5;20.36
01/11/2020;21.7;16.8;23.2;-1.0;-1.0;16.3;17.3;22.4;14.9;20.06
02/11/2020;21.5;17.7;22.2;-1.0;-1.0;18.1;19.0;20.7;13.8;19.89
03/11/2020;11.5;6.2;7.8;-1.0;-1.0;5.8;9.2;7.9;6.8;8.58
04/11/2020;9.0;4.9;6.2;-1.0;-1.0;4.2;4.9;5.3;5.0;6.26
05/11/2020;13.1;10.4;13.1;-1.0;-1.0;10.7;11.9;13.0;11.8;12.15
06/11/2020;19.5;15.5;20.3;-1.0;-1.0;19.7;17.9;18.9;14.8;17.98
07/11/2020;16.4;12.9;15.8;-1.0;-1.0;16.4;13.2;14.5;13.2;14.49
08/11/2020;9.8;8.7;9.4;-1.0;-1.0;7.3;8.7;8.2;8.3;8.89
09/11/2020;21.8;16.0;20.8;-1.0;-1.0;18.4;16.0;19.8;12.3;18.92
10/11/2020;28.8;22.9;29.5;-1.0;-1.0;25.6;23.9;30.0;20.1;26.95
11/11/2020;20.6;19.0;23.3;-1.0;-1.0;17.6;21.9;23.0;17.5;20.97
12/11/2020;29.2;23.6;29.5;-1.0;-1.0;24.4;22.4;29.5;19.4;27.0
13/11/2020;23.0;14.9;17.7;-1.0;-1.0;18.3;11.9;19.9;9.3;18.58
14/11/2020;13.1;9.2;13.4;-1.0;-1.0;12.7;8.6;12.6;8.5;11.38
15/11/2020;7.6;6.3;7.9;-1.0;-1.0;6.7;6.0;7.3;6.3;6.98
16/11/2020;12.6;7.8;8.3;-1.0;-1.0;7.6;8.0;-1.0;7.9;9.89
17/11/2020;18.8;14.9;14.2;-1.0;-1.0;13.5;11.8;-1.0;11.8;16.16
18/11/2020;18.7;14.9;15.4;-1.0;-1.0;17.1;11.1;14.6;10.5;15.61
19/11/2020;16.1;8.2;10.8;-1.0;-1.0;9.1;8.8;12.1;7.3;11.81
20/11/2020;8.7;4.8;5.3;-1.0;-1.0;4.4;4.1;5.1;5.1;6.0
21/11/2020;19.9;17.5;21.1;-1.0;-1.0;16.9;17.4;20.8;19.2;19.25
22/11/2020;49.8;34.5;48.0;-1.0;-1.0;31.8;39.2;51.4;31.0;44.7
23/11/2020;66.3;46.9;70.5;-1.0;-1.0;48.9;57.2;70.3;47.8;60.89
24/11/2020;56.0;37.8;56.0;-1.0;-1.0;45.9;50.7;58.9;29.9;50.87
25/11/2020;29.4;17.3;26.6;-1.0;-1.0;31.8;14.7;27.0;15.6;23.71
26/11/2020;33.5;26.3;33.1;-1.0;-1.0;30.0;30.4;-1.0;25.1;29.99
27/11/2020;36.3;24.4;32.4;-1.0;-1.0;30.0;24.7;-1.0;20.6;29.64
28/11/2020;39.8;32.2;38.3;-1.0;-1.0;38.1;34.4;41.1;39.1;37.43
29/11/2020;28.8;24.4;29.0;-1.0;-1.0;25.9;28.4;26.9;27.9;26.88
30/11/2020;22.7;21.6;25.4;-1.0;-1.0;23.6;23.9;24.5;22.0;23.04
01/12/2020;23.1;22.7;25.3;-1.0;-1.0;21.0;20.7;24.5;22.8;23.22
02/12/2020;8.8;8.0;8.1;-1.0;-1.0;6.6;5.8;6.7;9.9;7.67
03/12/2020;17.6;9.6;11.2;-1.0;-1.0;10.3;9.2;9.6;10.6;11.98
04/12/2020;8.3;4.0;4.1;-1.0;-1.0;5.0;4.5;3.5;3.3;5.18
05/12/2020;24.1;17.0;19.0;-1.0;-1.0;20.4;18.8;21.8;13.3;20.73
06/12/2020;29.5;21.1;28.6;-1.0;-1.0;28.6;24.6;28.5;19.7;26.22
07/12/2020;21.0;13.6;18.9;-1.0;-1.0;14.8;16.0;18.8;9.8;17.63
08/12/2020;7.8;5.0;5.9;-1.0;-1.0;5.7;3.9;5.0;5.4;5.76
09/12/2020;19.3;16.3;18.8;-1.0;-1.0;19.8;16.6;17.7;17.4;17.68
10/12/2020;34.0;27.0;30.5;-1.0;-1.0;28.6;28.5;30.8;21.5;30.39
11/12/2020;10.9;6.1;8.3;-1.0;-1.0;9.6;7.2;7.7;5.1;8.13
12/12/2020;6.9;4.1;5.2;-1.0;-1.0;3.6;3.8;4.7;4.0;5.1
13/12/2020;16.5;11.0;8.8;-1.0;-1.0;10.8;14.5;10.3;9.4;12.71
14/12/2020;18.5;11.8;12.5;-1.0;-1.0;12.8;11.3;13.7;6.5;14.32
15/12/2020;11.2;6.5;7.3;-1.0;-1.0;7.6;5.5;5.7;6.7;7.59
16/12/2020;14.4;6.4;6.7;-1.0;-1.0;9.2;4.3;5.8;5.8;8.44
17/12/2020;21.9;14.1;20.4;-1.0;-1.0;16.1;18.6;19.0;14.7;18.37
18/12/2020;24.2;14.1;20.0;-1.0;-1.0;21.3;18.3;18.7;14.0;18.94
19/12/2020;12.8;9.7;9.8;-1.0;-1.0;7.9;6.8;8.3;9.8;9.96
20/12/2020;18.5;12.0;13.0;-1.0;-1.0;10.9;10.4;13.3;11.9;14.21
21/12/2020;11.7;6.8;9.2;-1.0;-1.0;7.5;7.5;8.0;5.3;8.71
22/12/2020;19.4;12.8;14.3;-1.0;-1.0;12.5;12.5;13.5;8.8;14.97
23/12/2020;9.0;7.8;-1.0;-1.0;-1.0;7.2;4.0;5.1;3.9;7.0
24/12/2020;7.5;3.8;-1.0;-1.0;-1.0;3.1;3.4;2.8;3.8;4.58
25/12/2020;4.1;2.9;3.4;-1.0;-1.0;2.3;2.5;-1.0;3.3;3.37
26/12/2020;7.6;8.5;7.2;-1.0;-1.0;6.7;6.9;6.7;9.8;7.54
27/12/2020;7.4;9.5;9.4;-1.0;-1.0;7.1;8.0;-1.0;9.4;8.41
28/12/2020;4.5;2.1;2.7;-1.0;-1.0;1.8;2.1;2.2;2.4;2.86
29/12/2020;6.9;3.8;5.4;-1.0;-1.0;5.3;4.9;4.0;3.6;4.9
