;FR20003;FR20017;FR20038;FR20045;FR20026;FR20049;FR20019;FR20002;FR20037;FR20029;FR20033;FR20013;FR20020;FR20008;FR20030;FR20004;FR20048;FR20016;FR20031;FR20046;FR20061;FR20062;FR20063;FR20065;FR20069;FR20070;FR20071;FR20077;indicateur
29/05/2020;-1.0;1.6;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;0.2;-1.0;-1.0;23.5;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;2.3;0.5;-1.0;0.9;-1.0;7.7;23.1;-1.0;-1.0;1.0;4.61
30/05/2020;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;3.1;-1.0;0.3;-1.0;-1.0;19.1;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;1.5;0.4;-1.0;0.7;-1.0;8.1;15.9;-1.0;-1.0;0.7;4.11
31/05/2020;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;2.7;-1.0;0.2;-1.0;-1.0;11.2;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;1.2;0.4;-1.0;0.5;-1.0;5.3;13.1;-1.0;-1.0;0.6;2.98
01/06/2020;-1.0;0.7;-1.0;-1.0;-1.0;-1.0;12.9;-1.0;0.4;-1.0;-1.0;14.7;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;0.3;0.7;-1.0;0.6;-1.0;8.9;11.1;-1.0;-1.0;0.8;4.58
02/06/2020;-1.0;1.5;-1.0;-1.0;-1.0;-1.0;10.0;-1.0;1.3;-1.0;-1.0;32.5;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;2.1;1.0;-1.0;1.3;-1.0;14.5;30.3;-1.0;-1.0;1.8;7.78
03/06/2020;-1.0;1.4;-1.0;-1.0;-1.0;-1.0;16.0;-1.0;0.9;-1.0;-1.0;21.4;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;0.4;1.4;-1.0;1.3;-1.0;16.4;13.3;-1.0;-1.0;3.4;7.41
04/06/2020;-1.0;4.4;-1.0;-1.0;-1.0;-1.0;16.5;-1.0;0.6;-1.0;-1.0;32.3;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;1.8;1.1;-1.0;1.9;-1.0;15.9;26.7;-1.0;-1.0;2.5;9.3
05/06/2020;-1.0;1.5;-1.0;-1.0;-1.0;-1.0;19.9;-1.0;0.5;-1.0;-1.0;23.1;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;2.2;1.4;-1.0;1.3;-1.0;13.5;17.7;-1.0;-1.0;1.9;7.3
06/06/2020;-1.0;2.8;-1.0;-1.0;-1.0;-1.0;9.5;-1.0;0.5;-1.0;-1.0;20.4;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;2.2;0.9;-1.0;1.6;-1.0;16.8;17.2;-1.0;-1.0;1.7;7.73
07/06/2020;-1.0;1.5;-1.0;-1.0;-1.0;-1.0;3.2;-1.0;0.1;-1.0;-1.0;18.0;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;1.8;0.6;-1.0;0.8;-1.0;7.9;18.0;-1.0;-1.0;0.8;4.39
08/06/2020;-1.0;2.3;-1.0;-1.0;-1.0;-1.0;2.9;-1.0;0.6;-1.0;-1.0;25.7;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;2.9;0.7;-1.0;1.2;-1.0;5.9;25.1;-1.0;-1.0;1.7;4.75
09/06/2020;-1.0;1.6;-1.0;-1.0;-1.0;-1.0;11.7;-1.0;0.5;-1.0;-1.0;22.1;-1.0;-1.0;-1.0;-1.0;1.6;-1.0;4.6;0.4;-1.0;2.2;-1.0;8.5;40.2;-1.0;-1.0;1.7;7.32
10/06/2020;-1.0;1.9;-1.0;-1.0;-1.0;-1.0;3.2;-1.0;0.3;-1.0;-1.0;24.1;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;3.1;0.8;-1.0;1.6;-1.0;11.0;29.9;-1.0;-1.0;1.3;6.47
11/06/2020;-1.0;1.5;-1.0;-1.0;-1.0;-1.0;14.5;-1.0;0.9;-1.0;-1.0;26.7;-1.0;-1.0;-1.0;-1.0;1.8;-1.0;1.9;1.2;-1.0;1.5;-1.0;11.8;28.4;6.4;-1.0;1.7;7.12
12/06/2020;-1.0;4.5;-1.0;-1.0;-1.0;-1.0;10.7;-1.0;3.0;-1.0;-1.0;43.5;-1.0;-1.0;-1.0;-1.0;2.6;-1.0;6.0;1.8;-1.0;2.1;-1.0;17.5;53.3;10.3;-1.0;2.2;11.23
13/06/2020;-1.0;1.8;-1.0;-1.0;-1.0;-1.0;17.2;-1.0;0.5;-1.0;-1.0;23.4;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;1.7;1.3;-1.0;1.5;-1.0;15.0;25.9;6.2;-1.0;1.8;7.81
14/06/2020;-1.0;1.6;-1.0;-1.0;-1.0;-1.0;3.5;-1.0;0.4;-1.0;-1.0;18.4;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;2.4;1.0;-1.0;1.0;-1.0;9.4;24.8;4.3;-1.0;1.2;5.19
15/06/2020;-1.0;2.2;-1.0;-1.0;-1.0;-1.0;1.8;-1.0;1.1;-1.0;-1.0;26.8;-1.0;-1.0;-1.0;-1.0;1.6;-1.0;2.8;0.8;-1.0;1.6;-1.0;16.9;47.8;7.0;-1.0;1.3;8.86
16/06/2020;-1.0;2.3;-1.0;-1.0;-1.0;-1.0;2.3;-1.0;1.0;-1.0;-1.0;33.1;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;2.9;0.7;-1.0;1.7;-1.0;10.9;32.0;6.9;-1.0;1.4;6.74
17/06/2020;-1.0;1.8;-1.0;-1.0;-1.0;-1.0;13.8;-1.0;1.2;-1.0;-1.0;34.0;-1.0;-1.0;-1.0;-1.0;1.6;-1.0;3.0;1.2;-1.0;2.1;-1.0;20.8;45.6;8.2;-1.0;0.9;10.56
18/06/2020;-1.0;3.4;-1.0;-1.0;-1.0;-1.0;18.3;-1.0;1.3;-1.0;-1.0;35.7;-1.0;-1.0;-1.0;-1.0;2.1;-1.0;4.4;3.0;-1.0;3.7;-1.0;27.3;59.2;12.9;-1.0;2.4;14.71
19/06/2020;-1.0;3.7;-1.0;-1.0;-1.0;-1.0;5.0;-1.0;2.9;-1.0;-1.0;39.7;-1.0;-1.0;-1.0;-1.0;2.2;-1.0;4.3;1.4;-1.0;1.6;-1.0;15.5;52.2;9.3;-1.0;1.0;9.88
20/06/2020;-1.0;1.7;-1.0;-1.0;-1.0;-1.0;2.1;-1.0;0.5;-1.0;-1.0;21.4;-1.0;-1.0;-1.0;-1.0;1.6;-1.0;2.8;1.0;-1.0;1.1;-1.0;7.9;27.3;5.8;-1.0;0.5;5.3
21/06/2020;-1.0;1.1;-1.0;-1.0;-1.0;-1.0;1.9;-1.0;0.3;-1.0;-1.0;14.6;-1.0;-1.0;-1.0;-1.0;1.6;-1.0;1.7;-1.0;-1.0;1.0;-1.0;10.2;17.3;4.9;-1.0;0.4;4.89
22/06/2020;-1.0;3.1;-1.0;-1.0;-1.0;-1.0;0.9;-1.0;0.6;-1.0;-1.0;31.2;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;3.1;-1.0;-1.0;1.5;-1.0;17.5;30.1;9.2;-1.0;0.7;8.66
23/06/2020;-1.0;2.7;-1.0;-1.0;-1.0;-1.0;3.8;-1.0;0.9;-1.0;-1.0;34.3;-1.0;-1.0;-1.0;-1.0;1.7;-1.0;2.9;-1.0;-1.0;1.6;-1.0;13.9;43.5;7.7;-1.0;0.9;8.52
24/06/2020;-1.0;2.7;-1.0;-1.0;-1.0;-1.0;21.9;-1.0;2.7;-1.0;-1.0;32.5;-1.0;-1.0;-1.0;-1.0;1.9;-1.0;1.0;-1.0;-1.0;2.1;-1.0;20.0;36.5;8.0;-1.0;1.0;10.65
25/06/2020;-1.0;2.7;-1.0;-1.0;-1.0;-1.0;17.6;-1.0;0.3;-1.0;-1.0;29.9;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;21.3;17.5;7.2;-1.0;2.0;9.27
26/06/2020;-1.0;2.1;-1.0;-1.0;-1.0;-1.0;17.5;-1.0;0.4;-1.0;-1.0;29.1;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;0.7;-1.0;-1.0;1.6;-1.0;15.8;14.6;9.0;-1.0;1.8;8.12
27/06/2020;-1.0;1.2;-1.0;-1.0;-1.0;-1.0;11.0;-1.0;0.1;-1.0;-1.0;16.6;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;0.4;-1.0;-1.0;1.1;-1.0;13.9;9.7;5.4;-1.0;0.5;5.91
28/06/2020;-1.0;1.8;-1.0;-1.0;-1.0;-1.0;6.3;-1.0;0.3;-1.0;-1.0;19.0;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;1.7;-1.0;-1.0;1.0;-1.0;16.6;19.2;5.5;-1.0;0.4;6.92
29/06/2020;-1.0;3.1;-1.0;-1.0;-1.0;-1.0;8.0;-1.0;0.8;-1.0;-1.0;34.2;-1.0;-1.0;-1.0;-1.0;1.6;-1.0;3.7;-1.0;-1.0;1.8;-1.0;21.7;43.0;7.7;-1.0;1.6;10.55
30/06/2020;-1.0;2.3;-1.0;-1.0;-1.0;-1.0;9.1;-1.0;1.5;-1.0;-1.0;31.4;-1.0;-1.0;-1.0;-1.0;1.8;-1.0;2.8;-1.0;-1.0;2.0;-1.0;11.8;38.7;6.8;-1.0;1.4;7.92
01/07/2020;-1.0;2.3;-1.0;-1.0;-1.0;-1.0;18.7;-1.0;1.3;-1.0;-1.0;32.4;-1.0;-1.0;-1.0;-1.0;1.9;-1.0;1.5;-1.0;-1.0;2.3;-1.0;20.8;37.6;11.1;-1.0;2.7;11.33
02/07/2020;-1.0;5.5;-1.0;-1.0;-1.0;-1.0;5.7;-1.0;4.5;-1.0;-1.0;36.3;-1.0;-1.0;-1.0;-1.0;2.6;-1.0;5.0;-1.0;-1.0;2.1;-1.0;16.4;54.1;9.5;-1.0;1.3;10.94
03/07/2020;-1.0;2.6;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;0.2;-1.0;-1.0;26.0;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;3.3;-1.0;-1.0;1.5;-1.0;4.9;32.0;9.4;-1.0;0.9;6.07
04/07/2020;-1.0;1.6;-1.0;-1.0;-1.0;-1.0;1.9;-1.0;0.2;-1.0;-1.0;22.2;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;2.2;-1.0;-1.0;1.1;-1.0;4.9;27.4;5.7;-1.0;0.2;4.7
05/07/2020;-1.0;1.6;-1.0;-1.0;-1.0;-1.0;3.8;-1.0;0.2;-1.0;-1.0;20.7;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;2.1;-1.0;-1.0;1.0;-1.0;8.2;31.4;5.4;-1.0;0.8;5.68
06/07/2020;-1.0;2.5;-1.0;-1.0;-1.0;-1.0;1.6;-1.0;0.6;-1.0;-1.0;25.4;-1.0;-1.0;-1.0;-1.0;1.8;-1.0;2.8;-1.0;-1.0;1.7;-1.0;8.1;34.9;7.5;-1.0;1.1;6.55
07/07/2020;-1.0;3.3;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;0.0;-1.0;-1.0;27.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;2.9;-1.0;-1.0;1.4;-1.0;7.2;32.3;6.9;-1.0;0.3;6.14
08/07/2020;-1.0;2.7;-1.0;-1.0;-1.0;-1.0;4.7;-1.0;0.7;-1.0;-1.0;36.8;-1.0;-1.0;-1.0;-1.0;1.6;-1.0;3.0;-1.0;-1.0;1.6;-1.0;8.2;46.3;7.5;-1.0;0.9;7.5
09/07/2020;-1.0;5.7;-1.0;-1.0;-1.0;-1.0;20.4;-1.0;1.2;-1.0;-1.0;46.7;-1.0;-1.0;-1.0;-1.0;2.0;-1.0;2.6;-1.0;-1.0;5.2;-1.0;21.2;54.9;12.9;-1.0;2.3;14.34
10/07/2020;-1.0;2.7;-1.0;-1.0;-1.0;-1.0;5.9;-1.0;1.7;-1.0;-1.0;32.0;-1.0;-1.0;-1.0;-1.0;2.0;-1.0;3.1;-1.0;-1.0;1.3;-1.0;13.1;49.6;7.5;-1.0;1.1;8.75
11/07/2020;-1.0;1.8;-1.0;-1.0;-1.0;-1.0;0.4;-1.0;-0.1;-1.0;-1.0;23.1;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;1.8;-1.0;-1.0;2.0;-1.0;3.2;15.4;4.2;-1.0;0.2;3.43
12/07/2020;-1.0;0.9;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;-0.2;-1.0;-1.0;14.8;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;1.3;-1.0;-1.0;0.9;-1.0;3.2;14.6;4.2;-1.0;-0.1;3.0
13/07/2020;-1.0;1.6;-1.0;-1.0;-1.0;-1.0;4.0;-1.0;0.2;-1.0;-1.0;21.5;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;1.9;-1.0;-1.0;1.6;-1.0;7.5;26.7;6.0;-1.0;0.4;5.5
14/07/2020;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;-0.3;-1.0;-1.0;10.9;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;1.1;-1.0;-1.0;0.8;-1.0;4.4;14.2;3.4;-1.0;0.0;3.03
15/07/2020;-1.0;3.0;-1.0;-1.0;-1.0;-1.0;11.1;-1.0;1.2;-1.0;-1.0;31.1;-1.0;-1.0;-1.0;-1.0;2.0;-1.0;3.2;-1.0;-1.0;2.0;-1.0;11.5;55.6;11.8;-1.0;1.0;10.22
16/07/2020;-1.0;2.1;-1.0;-1.0;-1.0;-1.0;1.8;-1.0;0.1;-1.0;-1.0;26.2;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;2.8;-1.0;-1.0;1.5;-1.0;9.8;30.3;10.6;-1.0;0.6;7.16
17/07/2020;-1.0;3.2;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;0.1;-1.0;-1.0;29.6;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;3.1;-1.0;-1.0;1.3;-1.0;13.4;29.5;7.5;-1.0;0.8;7.36
18/07/2020;-1.0;1.7;-1.0;-1.0;-1.0;-1.0;0.3;-1.0;0.0;-1.0;-1.0;17.0;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;2.6;-1.0;-1.0;1.1;-1.0;11.3;16.1;5.0;-1.0;0.3;5.14
19/07/2020;-1.0;1.2;-1.0;-1.0;-1.0;-1.0;3.2;-1.0;-0.2;-1.0;-1.0;21.7;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;1.3;-1.0;-1.0;0.8;-1.0;26.6;21.9;4.8;-1.0;0.1;8.71
20/07/2020;-1.0;1.7;-1.0;-1.0;-1.0;-1.0;15.4;-1.0;3.0;-1.0;-1.0;31.2;-1.0;-1.0;-1.0;-1.0;2.4;-1.0;0.5;-1.0;-1.0;1.6;-1.0;85.4;30.3;7.0;-1.0;1.3;23.21
21/07/2020;-1.0;1.9;-1.0;-1.0;-1.0;-1.0;7.2;-1.0;4.3;-1.0;-1.0;29.5;-1.0;-1.0;-1.0;-1.0;1.7;-1.0;1.6;-1.0;-1.0;1.6;-1.0;78.2;29.7;7.4;-1.0;0.5;21.27
22/07/2020;-1.0;4.1;-1.0;-1.0;-1.0;-1.0;18.2;-1.0;3.1;-1.0;-1.0;32.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;2.6;-1.0;-1.0;2.7;-1.0;73.8;40.0;10.0;-1.0;2.0;22.96
23/07/2020;-1.0;3.2;-1.0;-1.0;-1.0;-1.0;4.7;-1.0;4.3;-1.0;-1.0;29.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;3.1;-1.0;-1.0;1.7;-1.0;57.1;40.0;8.5;-1.0;0.9;17.85
24/07/2020;-1.0;2.0;-1.0;-1.0;-1.0;-1.0;7.5;-1.0;1.1;-1.0;-1.0;31.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;2.8;-1.0;-1.0;1.8;-1.0;61.2;40.0;8.6;-1.0;1.4;18.68
25/07/2020;-1.0;1.4;-1.0;-1.0;-1.0;-1.0;11.1;-1.0;0.2;-1.0;-1.0;21.1;-1.0;-1.0;-1.0;-1.0;-0.7;-1.0;1.4;-1.0;-1.0;1.5;-1.0;37.5;28.6;5.5;-1.0;0.8;12.27
26/07/2020;-1.0;1.3;-1.0;-1.0;-1.0;-1.0;4.5;-1.0;-0.1;-1.0;-1.0;19.3;-1.0;-1.0;-1.0;-1.0;-0.8;-1.0;1.4;-1.0;-1.0;0.9;-1.0;39.8;20.2;4.4;-1.0;0.1;11.46
27/07/2020;-1.0;1.9;-1.0;-1.0;-1.0;-1.0;15.0;-1.0;1.1;-1.0;-1.0;23.9;-1.0;-1.0;-1.0;-1.0;-0.3;-1.0;1.0;-1.0;-1.0;2.1;-1.0;73.7;24.3;8.1;-1.0;2.6;20.75
28/07/2020;-1.0;2.6;-1.0;-1.0;-1.0;-1.0;5.0;-1.0;0.1;-1.0;-1.0;31.6;-1.0;-1.0;-1.0;-1.0;-0.6;-1.0;2.1;0.7;-1.0;1.3;-1.0;41.7;27.1;5.8;-1.0;1.1;12.76
29/07/2020;-1.0;2.8;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;-0.1;-1.0;-1.0;36.6;-1.0;-1.0;-1.0;-1.0;-0.8;-1.0;2.8;0.6;-1.0;1.3;-1.0;31.5;34.7;5.7;-1.0;0.3;10.93
30/07/2020;-1.0;1.7;-1.0;-1.0;-1.0;-1.0;10.7;-1.0;0.7;-1.0;-1.0;32.6;-1.0;-1.0;-1.0;-1.0;-0.7;-1.0;2.1;0.8;-1.0;1.6;-1.0;86.3;28.0;5.8;-1.0;0.7;22.31
31/07/2020;-1.0;2.2;-1.0;-1.0;-1.0;-1.0;16.0;-1.0;0.2;-1.0;-1.0;29.1;-1.0;-1.0;-1.0;-1.0;-0.9;-1.0;0.8;1.1;-1.0;1.4;-1.0;65.1;18.5;6.6;-1.0;1.4;17.87
01/08/2020;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;5.1;-1.0;-1.0;-1.0;-1.0;16.4;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.2;1.0;-1.0;1.1;-1.0;28.7;20.0;3.9;-1.0;0.2;8.83
02/08/2020;-1.0;1.5;-1.0;-1.0;-1.0;-1.0;1.9;-1.0;-1.0;-1.0;-1.0;17.7;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.8;1.3;-1.0;1.0;-1.0;18.9;17.0;3.2;-1.0;0.3;6.36
03/08/2020;-1.0;2.1;-1.0;-1.0;-1.0;-1.0;2.5;-1.0;-1.0;-1.0;-1.0;21.9;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;2.6;1.1;-1.0;1.5;-1.0;17.2;26.4;6.8;-1.0;0.8;7.61
04/08/2020;-1.0;2.2;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;0.5;-1.0;-1.0;21.0;-1.0;-1.0;-1.0;-1.0;-0.3;-1.0;2.0;0.8;-1.0;1.5;-1.0;10.1;20.1;6.9;-1.0;0.3;5.66
05/08/2020;-1.0;2.1;-1.0;-1.0;-1.0;-1.0;1.9;-1.0;0.7;-1.0;-1.0;27.4;-1.0;-1.0;-1.0;-1.0;-0.6;-1.0;2.5;0.7;-1.0;1.5;-1.0;28.6;27.6;6.2;-1.0;0.7;9.88
06/08/2020;-1.0;3.6;-1.0;-1.0;-1.0;-1.0;7.0;-1.0;2.7;-1.0;-1.0;28.7;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;4.6;2.6;-1.0;2.9;-1.0;36.2;41.8;11.7;-1.0;0.5;14.41
07/08/2020;-1.0;3.3;-1.0;-1.0;-1.0;-1.0;14.4;-1.0;1.2;-1.0;-1.0;29.5;-1.0;-1.0;-1.0;-1.0;0.4;-1.0;1.8;3.2;-1.0;1.6;-1.0;75.9;43.0;11.5;-1.0;1.0;22.8
08/08/2020;-1.0;1.6;-1.0;-1.0;-1.0;-1.0;6.6;-1.0;0.5;-1.0;-1.0;20.7;-1.0;-1.0;-1.0;-1.0;-0.7;-1.0;1.4;1.1;-1.0;0.0;-1.0;29.1;33.9;8.2;-1.0;0.7;13.43
09/08/2020;-1.0;0.8;-1.0;-1.0;-1.0;-1.0;7.6;-1.0;0.2;-1.0;-1.0;15.5;-1.0;-1.0;-1.0;-1.0;-0.3;-1.0;0.5;0.8;-1.0;-0.3;-1.0;37.6;17.6;3.4;-1.0;0.3;12.98
10/08/2020;-1.0;1.2;-1.0;-1.0;-1.0;-1.0;12.5;-1.0;1.2;-1.0;-1.0;18.6;-1.0;-1.0;-1.0;-1.0;-0.4;-1.0;0.8;1.7;-1.0;0.2;-1.0;62.4;15.3;7.5;-1.0;1.0;16.62
11/08/2020;-1.0;1.5;-1.0;-1.0;-1.0;-1.0;15.2;-1.0;1.7;-1.0;-1.0;24.1;-1.0;-1.0;-1.0;-1.0;-0.3;-1.0;0.7;1.9;-1.0;-1.0;-1.0;57.9;27.0;9.2;-1.0;1.7;21.41
12/08/2020;-1.0;1.1;-1.0;-1.0;-1.0;-1.0;10.7;-1.0;-0.4;-1.0;-1.0;17.3;-1.0;-1.0;-1.0;-1.0;-0.7;-1.0;0.2;0.6;-1.0;1.1;-1.0;69.8;9.6;4.6;-1.0;0.9;17.28
13/08/2020;-1.0;1.1;-1.0;-1.0;-1.0;-1.0;20.3;-1.0;-0.1;-1.0;-1.0;20.1;-1.0;-1.0;-1.0;-1.0;-0.5;-1.0;1.0;1.0;-1.0;2.0;-1.0;43.0;14.8;7.5;-1.0;1.1;13.39
14/08/2020;-1.0;3.0;-1.0;-1.0;-1.0;-1.0;7.7;-1.0;2.5;-1.0;-1.0;27.4;-1.0;-1.0;-1.0;-1.0;-0.2;-1.0;2.6;1.3;-1.0;3.2;-1.0;42.4;32.7;6.3;-1.0;1.1;14.0
15/08/2020;-1.0;1.4;-1.0;-1.0;-1.0;-1.0;4.9;-1.0;-0.2;-1.0;-1.0;16.2;-1.0;-1.0;-1.0;-1.0;-0.6;-1.0;1.6;0.5;-1.0;2.5;-1.0;29.8;24.1;3.6;-1.0;0.5;9.6
16/08/2020;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;9.1;-1.0;0.1;-1.0;-1.0;13.8;-1.0;-1.0;-1.0;-1.0;-0.2;-1.0;1.0;1.0;-1.0;3.1;-1.0;19.7;19.2;3.5;-1.0;0.4;7.45
17/08/2020;-1.0;2.2;-1.0;-1.0;-1.0;-1.0;9.9;-1.0;0.3;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;2.7;1.6;-1.0;3.6;-1.0;51.1;30.6;9.2;-1.0;1.7;16.29
18/08/2020;-1.0;1.9;-1.0;-1.0;-1.0;-1.0;8.0;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-0.1;-1.0;2.6;1.0;-1.0;1.6;-1.0;63.4;32.8;7.6;-1.0;1.6;18.07
19/08/2020;-1.0;2.4;-1.0;-1.0;-1.0;-1.0;14.5;-1.0;1.4;-1.0;-1.0;20.3;-1.0;-1.0;-1.0;-1.0;0.2;-1.0;1.9;1.5;-1.0;3.1;-1.0;69.6;19.4;9.2;-1.0;1.3;19.67
20/08/2020;-1.0;1.5;-1.0;-1.0;-1.0;-1.0;6.5;-1.0;-0.6;-1.0;-1.0;14.4;-1.0;-1.0;-1.0;-1.0;-0.9;-1.0;0.0;0.6;-1.0;1.6;-1.0;42.8;6.3;4.2;-1.0;0.9;11.37
21/08/2020;-1.0;1.4;-1.0;-1.0;-1.0;-1.0;6.7;-1.0;0.6;-1.0;-1.0;13.7;-1.0;-1.0;-1.0;-1.0;-0.9;-1.0;0.4;0.4;-1.0;1.4;-1.0;68.9;3.8;5.1;-1.0;0.9;16.68
22/08/2020;-1.0;1.5;-1.0;-1.0;-1.0;-1.0;1.9;-1.0;1.5;-1.0;-1.0;17.5;-1.0;-1.0;-1.0;-1.0;-0.6;-1.0;1.9;0.7;-1.0;1.5;-1.0;29.6;23.9;6.0;-1.0;0.4;9.67
23/08/2020;-1.0;1.0;-1.0;-1.0;-1.0;-1.0;0.7;-1.0;1.1;-1.0;-1.0;12.4;-1.0;-1.0;-1.0;-1.0;-0.8;-1.0;1.2;0.4;-1.0;0.8;-1.0;20.7;14.0;3.6;-1.0;0.1;6.37
24/08/2020;-1.0;3.0;-1.0;-1.0;-1.0;-1.0;2.6;-1.0;1.9;-1.0;-1.0;25.0;-1.0;-1.0;-1.0;-1.0;0.2;-1.0;2.4;0.5;-1.0;1.1;-1.0;13.6;28.9;5.6;-1.0;1.1;6.85
25/08/2020;-1.0;3.4;-1.0;-1.0;-1.0;-1.0;25.6;-1.0;2.4;-1.0;-1.0;27.5;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;1.6;4.0;-1.0;3.9;-1.0;67.6;39.3;12.1;-1.0;3.8;22.2
26/08/2020;-1.0;3.2;-1.0;-1.0;-1.0;-1.0;9.4;-1.0;4.8;-1.0;-1.0;27.6;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;3.1;2.8;-1.0;2.6;-1.0;40.0;47.7;10.0;-1.0;0.9;15.2
27/08/2020;-1.0;5.5;-1.0;-1.0;-1.0;-1.0;17.9;-1.0;2.2;-1.0;-1.0;31.5;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;2.3;4.4;-1.0;4.5;-1.0;49.6;48.9;12.7;-1.0;1.6;19.25
28/08/2020;-1.0;5.8;-1.0;-1.0;-1.0;-1.0;27.1;-1.0;2.2;-1.0;-1.0;41.4;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;2.7;2.6;-1.0;4.4;-1.0;48.9;61.9;13.3;-1.0;4.2;20.64
29/08/2020;-1.0;4.0;-1.0;-1.0;-1.0;-1.0;9.0;-1.0;3.7;-1.0;-1.0;28.1;-1.0;-1.0;-1.0;-1.0;1.5;-1.0;3.5;1.6;-1.0;1.6;-1.0;9.6;43.5;6.6;-1.0;2.3;7.86
30/08/2020;-1.0;1.1;-1.0;-1.0;-1.0;-1.0;2.4;-1.0;1.4;-1.0;-1.0;10.4;-1.0;-1.0;-1.0;-1.0;0.8;-1.0;1.6;1.0;-1.0;0.6;-1.0;6.8;22.5;-1.0;-1.0;0.2;4.2
31/08/2020;-1.0;3.0;-1.0;-1.0;-1.0;-1.0;1.9;-1.0;4.7;-1.0;-1.0;28.1;-1.0;-1.0;-1.0;-1.0;1.2;-1.0;3.1;1.2;-1.0;1.5;-1.0;23.9;44.2;-1.0;-1.0;1.2;11.13
01/09/2020;-1.0;3.1;-1.0;-1.0;-1.0;-1.0;1.3;-1.0;2.2;-1.0;-1.0;28.1;-1.0;-1.0;-1.0;-1.0;1.0;-1.0;2.6;0.6;-1.0;0.9;-1.0;20.4;30.2;6.5;-1.0;2.5;8.46
02/09/2020;-1.0;2.3;-1.0;-1.0;-1.0;-1.0;1.7;-1.0;2.1;-1.0;-1.0;28.5;-1.0;-1.0;-1.0;-1.0;1.2;-1.0;3.6;1.1;-1.0;1.4;-1.0;27.1;32.4;7.4;-1.0;2.5;10.15
03/09/2020;-1.0;5.2;-1.0;-1.0;-1.0;-1.0;23.2;-1.0;2.2;-1.0;-1.0;30.7;-1.0;-1.0;-1.0;-1.0;1.4;-1.0;4.3;4.7;-1.0;2.6;-1.0;60.5;62.9;11.0;-1.0;2.7;21.9
