;id_station;valeur
28/10/2019;FR20077;11.2
28/10/2019;FR20013;22.9
28/10/2019;FR20046;15.1
29/10/2019;FR20077;12.5
29/10/2019;FR20062;14.1
29/10/2019;FR20046;11.4
29/10/2019;FR20013;16.2
30/10/2019;FR20077;14.7
30/10/2019;FR20046;9.7
30/10/2019;FR20062;12.6
30/10/2019;FR20013;17.8
31/10/2019;FR20013;20.5
31/10/2019;FR20062;17.2
31/10/2019;FR20046;14.7
31/10/2019;FR20077;12.7
01/11/2019;FR20013;9.7
01/11/2019;FR20046;6.9
01/11/2019;FR20062;9.0
01/11/2019;FR20077;5.5
02/11/2019;FR20046;1.9
02/11/2019;FR20013;4.4
02/11/2019;FR20062;2.4
02/11/2019;FR20077;2.1
03/11/2019;FR20013;5.8
03/11/2019;FR20046;1.8
03/11/2019;FR20077;2.0
03/11/2019;FR20062;2.4
04/11/2019;FR20046;2.1
04/11/2019;FR20077;2.7
04/11/2019;FR20013;7.1
04/11/2019;FR20062;2.8
05/11/2019;FR20046;3.2
05/11/2019;FR20077;3.9
05/11/2019;FR20013;10.5
06/11/2019;FR20077;5.5
06/11/2019;FR20046;5.1
06/11/2019;FR20013;10.7
07/11/2019;FR20013;14.0
07/11/2019;FR20062;8.1
07/11/2019;FR20077;8.1
07/11/2019;FR20046;7.2
08/11/2019;FR20046;11.5
08/11/2019;FR20062;12.9
08/11/2019;FR20077;12.1
08/11/2019;FR20013;17.7
09/11/2019;FR20062;10.4
09/11/2019;FR20046;11.7
09/11/2019;FR20013;15.0
09/11/2019;FR20077;11.0
10/11/2019;FR20077;8.8
10/11/2019;FR20062;5.9
10/11/2019;FR20013;10.5
10/11/2019;FR20046;6.3
11/11/2019;FR20046;12.6
11/11/2019;FR20077;9.0
11/11/2019;FR20062;12.0
11/11/2019;FR20013;15.1
12/11/2019;FR20046;10.4
12/11/2019;FR20013;16.3
12/11/2019;FR20062;9.4
12/11/2019;FR20077;9.2
13/11/2019;FR20013;15.2
13/11/2019;FR20077;10.3
13/11/2019;FR20062;8.6
14/11/2019;FR20077;7.4
14/11/2019;FR20062;6.9
14/11/2019;FR20046;7.1
14/11/2019;FR20013;12.9
15/11/2019;FR20077;12.4
15/11/2019;FR20046;12.5
15/11/2019;FR20062;14.4
15/11/2019;FR20013;13.7
16/11/2019;FR20013;22.5
16/11/2019;FR20062;19.1
16/11/2019;FR20046;17.3
16/11/2019;FR20077;17.3
17/11/2019;FR20013;27.1
17/11/2019;FR20062;28.0
17/11/2019;FR20077;15.2
17/11/2019;FR20046;24.0
18/11/2019;FR20062;23.1
18/11/2019;FR20013;25.7
18/11/2019;FR20046;20.5
18/11/2019;FR20077;16.7
19/11/2019;FR20013;12.8
19/11/2019;FR20077;11.7
19/11/2019;FR20046;12.2
19/11/2019;FR20062;12.9
20/11/2019;FR20062;22.8
20/11/2019;FR20013;25.5
20/11/2019;FR20046;19.8
20/11/2019;FR20077;19.6
21/11/2019;FR20013;34.2
21/11/2019;FR20077;17.9
21/11/2019;FR20046;20.8
21/11/2019;FR20062;21.6
22/11/2019;FR20013;13.3
22/11/2019;FR20077;8.7
22/11/2019;FR20062;7.3
22/11/2019;FR20046;9.4
23/11/2019;FR20013;16.5
23/11/2019;FR20077;13.1
23/11/2019;FR20046;11.6
23/11/2019;FR20062;10.1
24/11/2019;FR20046;10.6
24/11/2019;FR20013;13.5
24/11/2019;FR20077;10.3
24/11/2019;FR20062;9.3
25/11/2019;FR20062;18.3
25/11/2019;FR20046;18.5
25/11/2019;FR20013;23.0
25/11/2019;FR20077;12.6
26/11/2019;FR20077;16.9
26/11/2019;FR20013;32.4
26/11/2019;FR20046;16.4
26/11/2019;FR20062;21.8
27/11/2019;FR20077;3.5
27/11/2019;FR20013;12.6
27/11/2019;FR20062;4.6
27/11/2019;FR20046;3.7
28/11/2019;FR20046;3.9
28/11/2019;FR20077;2.7
28/11/2019;FR20062;4.9
28/11/2019;FR20013;10.7
29/11/2019;FR20062;4.6
29/11/2019;FR20046;5.9
29/11/2019;FR20077;4.6
29/11/2019;FR20013;12.9
30/11/2019;FR20046;13.8
30/11/2019;FR20077;11.4
30/11/2019;FR20062;15.1
30/11/2019;FR20013;16.7
01/12/2019;FR20077;11.9
01/12/2019;FR20062;10.8
01/12/2019;FR20046;11.4
01/12/2019;FR20013;17.2
02/12/2019;FR20062;11.5
02/12/2019;FR20077;7.8
02/12/2019;FR20046;10.9
02/12/2019;FR20013;11.6
03/12/2019;FR20077;17.9
03/12/2019;FR20013;23.8
03/12/2019;FR20062;20.8
03/12/2019;FR20046;21.8
04/12/2019;FR20062;50.2
04/12/2019;FR20013;51.3
04/12/2019;FR20077;32.9
04/12/2019;FR20046;36.9
05/12/2019;FR20062;59.9
05/12/2019;FR20077;36.3
05/12/2019;FR20013;68.3
05/12/2019;FR20046;35.2
06/12/2019;FR20062;51.2
06/12/2019;FR20077;45.9
06/12/2019;FR20046;41.3
06/12/2019;FR20013;55.9
07/12/2019;FR20046;39.6
07/12/2019;FR20077;33.0
07/12/2019;FR20013;50.0
07/12/2019;FR20062;45.5
08/12/2019;FR20046;20.5
08/12/2019;FR20077;17.0
08/12/2019;FR20062;22.9
08/12/2019;FR20013;23.6
09/12/2019;FR20046;4.6
09/12/2019;FR20077;3.6
09/12/2019;FR20013;7.5
09/12/2019;FR20062;5.1
10/12/2019;FR20046;14.5
10/12/2019;FR20062;12.3
10/12/2019;FR20013;14.9
10/12/2019;FR20077;10.0
11/12/2019;FR20062;18.7
11/12/2019;FR20046;17.6
11/12/2019;FR20077;17.0
11/12/2019;FR20013;24.0
12/12/2019;FR20077;4.3
12/12/2019;FR20062;5.6
12/12/2019;FR20046;4.9
12/12/2019;FR20013;11.6
13/12/2019;FR20046;4.3
13/12/2019;FR20077;4.6
13/12/2019;FR20062;4.8
13/12/2019;FR20013;9.3
14/12/2019;FR20046;7.2
14/12/2019;FR20013;10.2
14/12/2019;FR20062;6.8
14/12/2019;FR20077;5.4
15/12/2019;FR20077;6.6
15/12/2019;FR20046;5.4
15/12/2019;FR20062;7.3
15/12/2019;FR20013;14.0
16/12/2019;FR20013;15.9
16/12/2019;FR20077;4.5
16/12/2019;FR20046;5.0
16/12/2019;FR20062;5.8
17/12/2019;FR20077;11.2
17/12/2019;FR20013;21.5
17/12/2019;FR20046;10.7
18/12/2019;FR20013;26.2
18/12/2019;FR20046;15.6
18/12/2019;FR20077;13.3
19/12/2019;FR20013;17.1
19/12/2019;FR20046;8.2
19/12/2019;FR20077;6.8
20/12/2019;FR20046;4.8
20/12/2019;FR20062;4.0
20/12/2019;FR20077;4.9
20/12/2019;FR20013;13.4
21/12/2019;FR20077;4.0
21/12/2019;FR20013;11.2
21/12/2019;FR20046;4.2
21/12/2019;FR20062;4.5
22/12/2019;FR20046;3.1
22/12/2019;FR20077;2.3
22/12/2019;FR20062;2.7
22/12/2019;FR20013;5.6
23/12/2019;FR20013;12.0
23/12/2019;FR20077;8.0
23/12/2019;FR20046;8.4
23/12/2019;FR20062;7.9
24/12/2019;FR20062;15.6
24/12/2019;FR20013;22.7
24/12/2019;FR20046;15.9
24/12/2019;FR20077;10.7
25/12/2019;FR20062;19.3
25/12/2019;FR20046;13.8
25/12/2019;FR20077;12.0
25/12/2019;FR20013;27.7
26/12/2019;FR20013;24.3
26/12/2019;FR20062;19.3
26/12/2019;FR20046;16.8
26/12/2019;FR20077;14.1
27/12/2019;FR20046;12.3
27/12/2019;FR20013;19.5
27/12/2019;FR20077;7.5
27/12/2019;FR20062;12.9
28/12/2019;FR20062;9.1
28/12/2019;FR20046;8.6
28/12/2019;FR20077;6.9
28/12/2019;FR20013;10.2
29/12/2019;FR20013;19.9
29/12/2019;FR20046;19.1
29/12/2019;FR20062;22.1
29/12/2019;FR20077;19.1
30/12/2019;FR20062;35.1
30/12/2019;FR20077;28.5
30/12/2019;FR20013;32.9
30/12/2019;FR20046;32.7
31/12/2019;FR20046;42.5
31/12/2019;FR20077;29.0
31/12/2019;FR20013;46.1
31/12/2019;FR20062;54.1
01/01/2020;FR20013;33.7
01/01/2020;FR20077;21.9
01/01/2020;FR20062;37.0
01/01/2020;FR20046;23.4
02/01/2020;FR20077;23.5
02/01/2020;FR20013;26.5
02/01/2020;FR20062;32.6
02/01/2020;FR20046;26.8
03/01/2020;FR20062;38.3
03/01/2020;FR20013;42.3
03/01/2020;FR20046;36.3
03/01/2020;FR20077;28.1
04/01/2020;FR20062;20.1
04/01/2020;FR20013;24.2
04/01/2020;FR20046;20.8
04/01/2020;FR20077;12.5
05/01/2020;FR20062;11.8
05/01/2020;FR20077;9.5
05/01/2020;FR20046;14.8
05/01/2020;FR20013;14.1
06/01/2020;FR20013;33.1
06/01/2020;FR20046;38.3
06/01/2020;FR20062;35.8
06/01/2020;FR20077;23.2
07/01/2020;FR20046;27.3
07/01/2020;FR20013;29.3
07/01/2020;FR20062;25.3
07/01/2020;FR20077;22.2
08/01/2020;FR20013;26.8
08/01/2020;FR20077;20.7
08/01/2020;FR20062;25.1
08/01/2020;FR20046;25.4
09/01/2020;FR20013;20.2
09/01/2020;FR20046;14.2
09/01/2020;FR20062;16.0
09/01/2020;FR20077;14.6
10/01/2020;FR20013;11.4
10/01/2020;FR20046;4.7
10/01/2020;FR20077;3.9
10/01/2020;FR20062;4.9
11/01/2020;FR20013;9.2
11/01/2020;FR20077;5.4
11/01/2020;FR20046;8.1
11/01/2020;FR20062;8.8
12/01/2020;FR20062;25.5
12/01/2020;FR20077;18.2
12/01/2020;FR20046;26.8
12/01/2020;FR20013;25.3
13/01/2020;FR20077;29.2
13/01/2020;FR20013;35.1
13/01/2020;FR20046;26.7
13/01/2020;FR20062;33.5
14/01/2020;FR20077;8.2
14/01/2020;FR20062;7.0
14/01/2020;FR20046;5.2
14/01/2020;FR20013;12.9
15/01/2020;FR20046;4.1
15/01/2020;FR20013;7.9
15/01/2020;FR20077;6.2
15/01/2020;FR20062;5.6
16/01/2020;FR20077;12.4
16/01/2020;FR20046;8.1
16/01/2020;FR20013;14.6
16/01/2020;FR20062;10.0
17/01/2020;FR20077;6.6
17/01/2020;FR20013;11.2
17/01/2020;FR20062;6.7
17/01/2020;FR20046;6.8
18/01/2020;FR20046;8.3
18/01/2020;FR20062;6.3
18/01/2020;FR20013;10.2
18/01/2020;FR20077;5.9
19/01/2020;FR20062;8.8
19/01/2020;FR20077;6.0
19/01/2020;FR20013;8.2
19/01/2020;FR20046;7.8
20/01/2020;FR20013;13.8
20/01/2020;FR20062;11.6
20/01/2020;FR20046;10.3
20/01/2020;FR20077;9.0
21/01/2020;FR20046;29.7
21/01/2020;FR20077;23.0
21/01/2020;FR20013;26.3
21/01/2020;FR20062;24.3
22/01/2020;FR20077;38.7
22/01/2020;FR20062;52.6
22/01/2020;FR20046;46.5
22/01/2020;FR20013;46.2
23/01/2020;FR20062;65.3
23/01/2020;FR20046;52.9
23/01/2020;FR20013;56.4
23/01/2020;FR20077;49.3
24/01/2020;FR20013;87.5
24/01/2020;FR20046;58.8
24/01/2020;FR20077;55.6
24/01/2020;FR20062;78.4
25/01/2020;FR20046;51.7
25/01/2020;FR20013;59.4
25/01/2020;FR20062;61.7
25/01/2020;FR20077;59.6
26/01/2020;FR20062;20.8
26/01/2020;FR20077;28.4
26/01/2020;FR20046;18.9
26/01/2020;FR20013;25.6
27/01/2020;FR20077;11.9
27/01/2020;FR20062;15.9
27/01/2020;FR20013;16.3
27/01/2020;FR20046;12.6
28/01/2020;FR20077;3.9
28/01/2020;FR20046;4.9
28/01/2020;FR20013;9.2
28/01/2020;FR20062;5.7
29/01/2020;FR20013;14.4
29/01/2020;FR20062;9.6
29/01/2020;FR20046;9.0
29/01/2020;FR20077;6.3
30/01/2020;FR20013;20.1
30/01/2020;FR20077;10.9
30/01/2020;FR20062;17.9
30/01/2020;FR20046;13.2
31/01/2020;FR20013;25.1
31/01/2020;FR20046;17.4
31/01/2020;FR20077;16.7
31/01/2020;FR20062;18.3
01/02/2020;FR20077;12.2
01/02/2020;FR20046;13.8
01/02/2020;FR20062;17.9
01/02/2020;FR20013;19.6
02/02/2020;FR20062;14.2
02/02/2020;FR20013;20.1
02/02/2020;FR20077;10.1
02/02/2020;FR20046;15.5
03/02/2020;FR20037;16.8
03/02/2020;FR20013;29.6
03/02/2020;FR20046;21.4
03/02/2020;FR20062;20.0
03/02/2020;FR20077;15.4
04/02/2020;FR20062;5.0
04/02/2020;FR20077;3.5
04/02/2020;FR20013;9.5
04/02/2020;FR20046;4.0
04/02/2020;FR20037;4.2
05/02/2020;FR20046;5.0
05/02/2020;FR20037;5.1
05/02/2020;FR20077;4.0
05/02/2020;FR20062;5.8
05/02/2020;FR20013;8.4
06/02/2020;FR20077;14.4
06/02/2020;FR20037;22.3
06/02/2020;FR20062;18.2
06/02/2020;FR20046;18.3
06/02/2020;FR20013;20.6
07/02/2020;FR20013;29.6
07/02/2020;FR20077;21.5
07/02/2020;FR20062;25.8
07/02/2020;FR20046;24.0
07/02/2020;FR20037;24.5
08/02/2020;FR20013;18.5
08/02/2020;FR20037;13.7
08/02/2020;FR20077;13.8
08/02/2020;FR20062;14.0
08/02/2020;FR20046;13.5
09/02/2020;FR20062;7.9
09/02/2020;FR20037;7.5
09/02/2020;FR20013;9.6
09/02/2020;FR20077;6.4
09/02/2020;FR20046;9.2
10/02/2020;FR20077;6.8
10/02/2020;FR20037;7.6
10/02/2020;FR20046;7.8
10/02/2020;FR20062;8.6
10/02/2020;FR20013;9.0
11/02/2020;FR20037;7.6
11/02/2020;FR20013;12.4
11/02/2020;FR20077;5.9
11/02/2020;FR20046;6.5
11/02/2020;FR20062;6.3
12/02/2020;FR20037;10.8
12/02/2020;FR20062;9.7
12/02/2020;FR20046;12.6
12/02/2020;FR20013;16.4
12/02/2020;FR20077;9.2
13/02/2020;FR20037;10.0
13/02/2020;FR20062;11.5
13/02/2020;FR20077;8.5
13/02/2020;FR20013;14.6
13/02/2020;FR20046;11.5
14/02/2020;FR20013;10.4
14/02/2020;FR20062;5.8
14/02/2020;FR20077;6.1
14/02/2020;FR20037;6.8
14/02/2020;FR20046;7.8
15/02/2020;FR20046;12.4
15/02/2020;FR20062;10.8
15/02/2020;FR20077;9.8
15/02/2020;FR20013;13.5
15/02/2020;FR20037;10.4
16/02/2020;FR20062;6.8
16/02/2020;FR20046;6.2
16/02/2020;FR20037;6.7
16/02/2020;FR20077;5.0
16/02/2020;FR20013;7.6
17/02/2020;FR20037;11.0
17/02/2020;FR20077;7.3
17/02/2020;FR20062;7.9
17/02/2020;FR20046;7.3
17/02/2020;FR20013;10.9
18/02/2020;FR20013;18.5
18/02/2020;FR20046;13.5
18/02/2020;FR20037;13.2
18/02/2020;FR20062;12.9
18/02/2020;FR20077;8.3
19/02/2020;FR20037;12.1
19/02/2020;FR20013;15.1
19/02/2020;FR20062;11.9
19/02/2020;FR20077;6.7
19/02/2020;FR20046;13.2
20/02/2020;FR20077;14.4
20/02/2020;FR20046;18.3
20/02/2020;FR20062;15.9
20/02/2020;FR20013;18.0
20/02/2020;FR20037;14.3
21/02/2020;FR20037;9.5
21/02/2020;FR20013;15.5
21/02/2020;FR20062;7.9
21/02/2020;FR20077;8.0
21/02/2020;FR20046;8.1
22/02/2020;FR20077;11.1
22/02/2020;FR20046;21.3
22/02/2020;FR20037;15.1
22/02/2020;FR20013;20.2
22/02/2020;FR20062;19.3
23/02/2020;FR20062;21.6
23/02/2020;FR20046;26.6
23/02/2020;FR20077;14.3
23/02/2020;FR20037;16.5
23/02/2020;FR20013;23.1
24/02/2020;FR20037;10.6
24/02/2020;FR20013;20.0
24/02/2020;FR20062;18.4
24/02/2020;FR20077;12.7
24/02/2020;FR20046;16.7
25/02/2020;FR20077;8.4
25/02/2020;FR20046;12.7
25/02/2020;FR20037;13.1
25/02/2020;FR20062;16.9
25/02/2020;FR20013;18.3
26/02/2020;FR20062;3.8
26/02/2020;FR20037;5.3
26/02/2020;FR20077;3.8
26/02/2020;FR20013;8.0
26/02/2020;FR20046;3.5
27/02/2020;FR20062;6.9
27/02/2020;FR20037;5.9
27/02/2020;FR20077;5.7
27/02/2020;FR20046;5.7
27/02/2020;FR20013;12.0
28/02/2020;FR20062;7.3
28/02/2020;FR20037;6.8
28/02/2020;FR20046;9.5
28/02/2020;FR20077;7.1
28/02/2020;FR20013;12.0
29/02/2020;FR20037;4.5
29/02/2020;FR20046;5.1
29/02/2020;FR20013;8.8
29/02/2020;FR20062;5.4
29/02/2020;FR20077;4.8
01/03/2020;FR20062;4.3
01/03/2020;FR20046;3.8
01/03/2020;FR20037;5.0
01/03/2020;FR20077;2.9
01/03/2020;FR20013;6.7
02/03/2020;FR20062;3.8
02/03/2020;FR20013;7.3
02/03/2020;FR20046;3.7
02/03/2020;FR20037;3.3
02/03/2020;FR20077;3.3
03/03/2020;FR20077;4.2
03/03/2020;FR20037;5.2
03/03/2020;FR20013;8.4
03/03/2020;FR20046;4.2
03/03/2020;FR20062;4.4
04/03/2020;FR20062;6.2
04/03/2020;FR20037;6.8
04/03/2020;FR20046;5.8
04/03/2020;FR20013;11.0
04/03/2020;FR20077;4.9
05/03/2020;FR20046;1.8
05/03/2020;FR20013;5.0
05/03/2020;FR20062;2.3
05/03/2020;FR20077;2.4
05/03/2020;FR20037;2.6
06/03/2020;FR20013;9.6
06/03/2020;FR20037;5.4
06/03/2020;FR20046;4.1
06/03/2020;FR20077;4.1
06/03/2020;FR20062;4.3
07/03/2020;FR20062;11.6
07/03/2020;FR20013;13.9
07/03/2020;FR20037;10.2
07/03/2020;FR20077;10.2
07/03/2020;FR20046;12.4
08/03/2020;FR20046;13.7
08/03/2020;FR20013;13.9
08/03/2020;FR20077;8.0
08/03/2020;FR20062;13.8
08/03/2020;FR20037;10.0
09/03/2020;FR20013;11.5
09/03/2020;FR20037;6.9
09/03/2020;FR20077;5.9
09/03/2020;FR20046;5.6
09/03/2020;FR20062;5.5
10/03/2020;FR20046;12.2
10/03/2020;FR20062;15.5
10/03/2020;FR20037;12.4
10/03/2020;FR20013;18.0
10/03/2020;FR20077;10.1
11/03/2020;FR20062;14.1
11/03/2020;FR20013;21.1
11/03/2020;FR20037;13.2
11/03/2020;FR20046;10.4
11/03/2020;FR20077;9.1
12/03/2020;FR20037;11.1
12/03/2020;FR20062;13.2
12/03/2020;FR20077;7.1
12/03/2020;FR20013;16.0
12/03/2020;FR20046;8.6
13/03/2020;FR20013;9.9
13/03/2020;FR20037;5.2
13/03/2020;FR20046;4.8
13/03/2020;FR20062;6.0
13/03/2020;FR20077;5.8
14/03/2020;FR20013;11.3
14/03/2020;FR20062;8.0
14/03/2020;FR20037;7.7
14/03/2020;FR20046;8.9
14/03/2020;FR20077;7.5
15/03/2020;FR20062;10.4
15/03/2020;FR20046;9.5
15/03/2020;FR20037;8.2
15/03/2020;FR20077;7.1
15/03/2020;FR20013;12.8
16/03/2020;FR20013;12.0
16/03/2020;FR20037;6.0
16/03/2020;FR20077;10.9
16/03/2020;FR20046;6.9
16/03/2020;FR20062;7.4
17/03/2020;FR20077;17.4
17/03/2020;FR20046;13.8
17/03/2020;FR20013;19.9
17/03/2020;FR20062;17.5
17/03/2020;FR20037;13.3
18/03/2020;FR20046;16.3
18/03/2020;FR20077;12.1
18/03/2020;FR20013;16.0
18/03/2020;FR20062;16.0
18/03/2020;FR20037;12.6
19/03/2020;FR20077;14.5
19/03/2020;FR20046;16.6
19/03/2020;FR20037;13.6
19/03/2020;FR20062;19.3
19/03/2020;FR20013;16.5
20/03/2020;FR20077;18.0
20/03/2020;FR20013;17.7
20/03/2020;FR20046;17.9
20/03/2020;FR20037;15.2
20/03/2020;FR20062;20.7
21/03/2020;FR20013;19.1
21/03/2020;FR20077;18.4
21/03/2020;FR20062;24.9
21/03/2020;FR20037;19.6
21/03/2020;FR20046;20.1
22/03/2020;FR20013;11.7
22/03/2020;FR20077;11.8
22/03/2020;FR20037;16.7
22/03/2020;FR20062;17.9
22/03/2020;FR20046;14.4
23/03/2020;FR20037;14.4
23/03/2020;FR20013;12.4
23/03/2020;FR20046;12.0
23/03/2020;FR20077;11.7
23/03/2020;FR20062;14.8
24/03/2020;FR20062;14.4
24/03/2020;FR20077;14.3
24/03/2020;FR20046;11.8
24/03/2020;FR20013;12.3
24/03/2020;FR20037;16.5
25/03/2020;FR20046;17.8
25/03/2020;FR20077;19.0
25/03/2020;FR20037;19.6
25/03/2020;FR20062;22.4
25/03/2020;FR20013;17.4
26/03/2020;FR20077;15.5
26/03/2020;FR20037;12.0
26/03/2020;FR20046;13.7
26/03/2020;FR20013;12.6
26/03/2020;FR20062;16.7
27/03/2020;FR20062;28.4
27/03/2020;FR20046;24.0
27/03/2020;FR20077;22.2
27/03/2020;FR20013;22.1
27/03/2020;FR20037;25.6
28/03/2020;FR20037;27.2
28/03/2020;FR20046;29.2
28/03/2020;FR20062;34.5
28/03/2020;FR20077;21.5
28/03/2020;FR20013;23.4
29/03/2020;FR20013;19.4
29/03/2020;FR20046;19.2
29/03/2020;FR20077;17.1
29/03/2020;FR20062;22.9
29/03/2020;FR20037;19.4
30/03/2020;FR20046;6.5
30/03/2020;FR20037;6.9
30/03/2020;FR20013;8.3
30/03/2020;FR20062;8.1
30/03/2020;FR20077;5.7
31/03/2020;FR20046;8.6
31/03/2020;FR20013;9.0
31/03/2020;FR20037;10.9
31/03/2020;FR20062;10.3
31/03/2020;FR20077;6.9
01/04/2020;FR20077;17.2
01/04/2020;FR20013;16.0
01/04/2020;FR20046;15.1
01/04/2020;FR20062;19.3
01/04/2020;FR20037;16.7
02/04/2020;FR20062;18.9
02/04/2020;FR20037;17.3
02/04/2020;FR20077;15.6
02/04/2020;FR20013;16.8
02/04/2020;FR20046;15.4
03/04/2020;FR20046;15.5
03/04/2020;FR20062;18.4
03/04/2020;FR20077;14.5
03/04/2020;FR20037;16.0
03/04/2020;FR20013;14.8
04/04/2020;FR20037;10.2
04/04/2020;FR20013;12.0
04/04/2020;FR20062;12.8
04/04/2020;FR20046;11.6
04/04/2020;FR20077;12.3
05/04/2020;FR20037;10.5
05/04/2020;FR20046;10.0
05/04/2020;FR20062;12.8
05/04/2020;FR20013;11.3
05/04/2020;FR20077;10.3
06/04/2020;FR20013;13.6
06/04/2020;FR20046;13.5
06/04/2020;FR20037;14.0
06/04/2020;FR20077;12.2
06/04/2020;FR20062;16.5
07/04/2020;FR20046;17.3
07/04/2020;FR20013;18.8
07/04/2020;FR20077;14.3
07/04/2020;FR20037;15.9
07/04/2020;FR20062;20.0
08/04/2020;FR20037;17.6
08/04/2020;FR20046;18.2
08/04/2020;FR20077;15.4
08/04/2020;FR20062;21.9
08/04/2020;FR20013;17.6
09/04/2020;FR20013;15.1
09/04/2020;FR20037;15.2
09/04/2020;FR20077;13.2
09/04/2020;FR20046;16.6
09/04/2020;FR20062;19.1
10/04/2020;FR20077;13.3
10/04/2020;FR20046;18.1
10/04/2020;FR20037;14.4
10/04/2020;FR20062;19.4
10/04/2020;FR20013;16.2
11/04/2020;FR20037;11.8
11/04/2020;FR20077;11.9
11/04/2020;FR20013;14.1
11/04/2020;FR20062;15.3
11/04/2020;FR20046;13.3
12/04/2020;FR20062;14.1
12/04/2020;FR20037;11.9
12/04/2020;FR20046;12.1
12/04/2020;FR20077;10.3
12/04/2020;FR20013;12.3
13/04/2020;FR20013;14.2
13/04/2020;FR20046;12.1
13/04/2020;FR20037;13.0
13/04/2020;FR20077;11.2
13/04/2020;FR20062;15.1
14/04/2020;FR20037;7.7
14/04/2020;FR20013;13.2
14/04/2020;FR20046;7.7
14/04/2020;FR20077;7.1
14/04/2020;FR20062;8.9
15/04/2020;FR20062;10.5
15/04/2020;FR20037;9.2
15/04/2020;FR20046;8.7
15/04/2020;FR20013;11.5
16/04/2020;FR20062;10.2
16/04/2020;FR20037;8.2
16/04/2020;FR20013;10.1
16/04/2020;FR20046;8.3
17/04/2020;FR20013;10.6
17/04/2020;FR20037;6.3
17/04/2020;FR20062;7.6
17/04/2020;FR20046;6.5
18/04/2020;FR20062;9.5
18/04/2020;FR20013;9.9
18/04/2020;FR20037;7.3
18/04/2020;FR20046;7.6
19/04/2020;FR20037;14.4
19/04/2020;FR20062;15.6
19/04/2020;FR20013;12.5
19/04/2020;FR20046;13.5
20/04/2020;FR20046;17.1
20/04/2020;FR20037;14.0
20/04/2020;FR20062;19.2
20/04/2020;FR20013;14.8
21/04/2020;FR20062;12.9
21/04/2020;FR20013;16.7
21/04/2020;FR20037;10.9
21/04/2020;FR20046;9.8
21/04/2020;FR20077;9.1
22/04/2020;FR20077;9.6
22/04/2020;FR20037;11.1
22/04/2020;FR20013;15.3
22/04/2020;FR20062;14.9
22/04/2020;FR20046;11.8
23/04/2020;FR20046;12.4
23/04/2020;FR20037;12.8
23/04/2020;FR20077;10.9
23/04/2020;FR20062;15.2
23/04/2020;FR20013;13.4
24/04/2020;FR20077;10.1
24/04/2020;FR20013;13.9
24/04/2020;FR20037;10.6
24/04/2020;FR20062;15.1
24/04/2020;FR20046;12.8
25/04/2020;FR20013;10.6
25/04/2020;FR20062;11.9
25/04/2020;FR20037;9.7
25/04/2020;FR20077;8.4
25/04/2020;FR20046;8.8
26/04/2020;FR20077;7.0
26/04/2020;FR20046;8.4
26/04/2020;FR20062;10.6
26/04/2020;FR20013;9.7
26/04/2020;FR20037;8.1
27/04/2020;FR20037;8.0
27/04/2020;FR20046;8.6
27/04/2020;FR20077;7.3
27/04/2020;FR20013;10.2
27/04/2020;FR20062;11.2
28/04/2020;FR20046;3.4
28/04/2020;FR20013;7.3
28/04/2020;FR20062;4.4
28/04/2020;FR20077;3.3
29/04/2020;FR20046;3.0
29/04/2020;FR20062;3.7
29/04/2020;FR20013;5.5
29/04/2020;FR20037;3.1
29/04/2020;FR20077;2.8
30/04/2020;FR20037;3.8
30/04/2020;FR20046;3.3
30/04/2020;FR20062;4.1
30/04/2020;FR20077;2.8
30/04/2020;FR20013;6.3
01/05/2020;FR20037;3.2
01/05/2020;FR20077;3.1
01/05/2020;FR20013;4.2
01/05/2020;FR20062;4.0
01/05/2020;FR20046;3.5
02/05/2020;FR20046;2.6
02/05/2020;FR20062;3.7
02/05/2020;FR20013;4.7
02/05/2020;FR20037;2.7
02/05/2020;FR20077;2.1
03/05/2020;FR20013;3.2
03/05/2020;FR20037;1.8
03/05/2020;FR20062;2.0
03/05/2020;FR20077;1.5
03/05/2020;FR20046;1.8
04/05/2020;FR20037;3.0
04/05/2020;FR20013;7.4
04/05/2020;FR20046;3.9
04/05/2020;FR20077;3.0
04/05/2020;FR20062;4.4
05/05/2020;FR20062;5.2
05/05/2020;FR20077;4.3
05/05/2020;FR20037;3.6
05/05/2020;FR20013;8.7
05/05/2020;FR20046;3.6
06/05/2020;FR20013;8.3
06/05/2020;FR20077;5.6
06/05/2020;FR20062;7.1
06/05/2020;FR20046;5.9
06/05/2020;FR20037;4.7
07/05/2020;FR20046;8.3
07/05/2020;FR20013;12.1
07/05/2020;FR20062;9.4
07/05/2020;FR20037;7.3
07/05/2020;FR20077;6.6
08/05/2020;FR20046;5.7
08/05/2020;FR20077;5.5
08/05/2020;FR20013;8.7
08/05/2020;FR20037;5.3
08/05/2020;FR20062;7.1
09/05/2020;FR20013;7.3
09/05/2020;FR20037;4.9
09/05/2020;FR20046;4.5
09/05/2020;FR20077;4.9
09/05/2020;FR20062;6.0
10/05/2020;FR20077;7.8
10/05/2020;FR20046;7.3
10/05/2020;FR20037;7.9
10/05/2020;FR20013;9.4
10/05/2020;FR20062;9.2
11/05/2020;FR20013;6.4
11/05/2020;FR20037;1.4
11/05/2020;FR20062;2.1
11/05/2020;FR20046;1.6
11/05/2020;FR20077;2.3
12/05/2020;FR20046;4.8
